"cntry_name","cntry_iso","catalog_id","id_number","latitude","longitude","flr_volume","avg_temp","ellip","dtc_freq","clr_obs","flr_type"
"United States","USA","USA_UPS_2015_101.8355W_31.4793N_v3.0",3188,31.479339,-101.835538,0.007148659,1835,4.47,10,312,"upstream"
"Indonesia","IDN","IDN_UPS_2015_106.0957E_4.9571N_v3.0",11881,4.95706,106.09575,0.007135069,1833,1.06,42,114,"upstream"
"United States","USA","USA_UPS_2018_103.0170W_33.1230N_v3.0",2783,33.12303,-103.017011,0.007121772,1923,1.41,40,287,"upstream"
"Nigeria","NGA","NGA_UPS_2015_06.6608E_5.2473N_v3.0",6612,5.247337,6.66079,0.007120832,1813,0.93,56,135,"upstream"
"United States","USA","USA_UPS_2015_103.1901W_48.1679N_v3.0",1037,48.167879,-103.190059,0.007115696,1705,1.27,21,347,"upstream"
"Greece","GRC","GRC_DNG_2015_23.4010E_37.9615N_v3.0",6444,37.961488,23.40103,0.007112496,1823,1.6,27,316,"lng"
"Saudi Arabia","SAU","SAU_UPS_2016_49.9049E_25.5582N_v3.0",8487,25.558183,49.904942,0.007109972,1753,1.6,16,379,"upstream"
"France","FRA","FRA_UPS_2015_03.1038E_48.7142N_v3.0",5860,48.714244,3.10376,0.007104835,1848,1.47,49,316,"upstream"
"Iraq","IRQ","IRQ_UPS_2018_43.5751E_36.2087N_v3.0",7876,36.208743,43.575126,0.007102986,1802,2.02,40,345,"upstream"
"United States","USA","USA_UPS_2015_102.4528W_47.7464N_v3.0",1476,47.746394,-102.452806,0.007097908,1916,2.99,37,290,"upstream"
"Iran","IRN","IRN_UPS_2015_52.3368E_26.5548N_v3.0",8723,26.554832,52.33678,0.007094767,1782,2.62,47,317,"upstream"
"United States","USA","USA_UPS_2015_103.9796W_31.7515N_v3.0",1902,31.751514,-103.97964,0.00709283,1922,2.8,34,301,"upstream"
"China","CHN","CHN_UPS_2015_118.7012E_38.7613N_v3.0",11530,38.761305,118.70117,0.007090628,1824,1.03,55,266,"upstream"
"Algeria","DZA","DZA_UPS_2015_09.1715E_31.6482N_v3.0",6271,31.648191,9.171467,0.007085403,1757,1,16,380,"upstream"
"United States","USA","USA_UPS_2015_103.4658W_48.1979N_v3.0",903,48.197928,-103.465768,0.007084435,1958,3.2,23,318,"upstream"
"United States","USA","USA_UPS_2018_103.4000W_31.7447N_v3.0",2548,31.744698,-103.400036,0.00707284,1948,2.11,23,308,"upstream"
"United States","USA","USA_UPS_2015_103.2863W_31.0923N_v3.0",2655,31.092349,-103.286329,0.007072018,1978,3.73,29,303,"upstream"
"United States","USA","USA_UPS_2018_102.7397W_30.8028N_v3.0",2858,30.802803,-102.739662,0.007071695,1943,1.5,26,299,"upstream"
"United States","USA","USA_UPS_2015_103.6221W_32.2584N_v3.0",2267,32.258362,-103.622065,0.007071079,1884,1.86,26,286,"upstream"
"United States","USA","USA_UPS_2015_102.8692W_48.0858N_v3.0",1220,48.08583,-102.869172,0.007064034,1729,1.25,36,314,"upstream"
"United States","USA","USA_UPS_2015_102.0372W_32.3445N_v3.0",3085,32.344497,-102.037196,0.007061627,1882,1.9,33,305,"upstream"
"Algeria","DZA","DZA_UPS_2015_06.1762E_31.8351N_v3.0",6183,31.835112,6.176151,0.007059367,1847,1.73,32,359,"upstream"
"Russian Federation","RUS","RUS_UPG_2017_71.5626E_71.2499N_v3.0",9246,71.249922,71.562568,0.007055933,1733,1.6,10,514,"gas"
"United States","USA","USA_UPS_2015_86.7932W_31.3183N_v3.0",4828,31.318263,-86.793197,0.007037793,1956,2.11,42,265,"upstream"
"Indonesia","IDN","IDN_UPS_2015_117.4390E_0.0861S_v3.0",11983,-0.086068,117.438988,0.007032891,1871,1.6,44,100,"upstream"
"United States","USA","USA_UPS_2016_97.7573W_29.0901N_v3.0",4013,29.090121,-97.757295,0.007032744,1925,1.36,39,220,"upstream"
"United States","USA","USA_UPS_2018_102.0639W_31.9683N_v3.0",3073,31.968298,-102.063933,0.007025347,1888,1.6,16,315,"upstream"
"United States","USA","USA_UPS_2015_103.8309W_32.3452N_v3.0",2053,32.345194,-103.830861,0.007019741,1888,1.6,21,303,"upstream"
"United States","USA","USA_UPS_2015_101.7107W_31.7502N_v3.0",3250,31.750223,-101.710745,0.007019653,1846,1.34,14,325,"upstream"
"United Kingdom","GBR","GBR_DNS_2015_01.8361W_57.5823N_v3.0",5626,57.582326,-1.836055,0.007014985,1814,1.28,44,266,"refinery"
"Russian Federation","RUS","RUS_UPS_2018_107.0370E_57.3729N_v3.0",10663,57.372935,107.037019,0.007009907,1588,1.6,10,350,"upstream"
"Algeria","DZA","DZA_UPS_2015_06.6934E_32.5260N_v3.0",6197,32.525975,6.693399,0.007005123,1880,1.6,29,368,"upstream"
"China","CHN","CHN_UPS_2015_124.9138E_29.0714N_v3.0",12213,29.071354,124.913804,0.007002481,1820,1.6,55,136,"upstream"
"United States","USA","USA_UPS_2015_98.2327W_28.6545N_v3.0",3849,28.654468,-98.23273,0.007000661,1851,1.6,8,237,"upstream"
"United States","USA","USA_UPS_2018_101.6995W_32.1446N_v3.0",3256,32.144634,-101.699544,0.00698484,1931,1.32,22,286,"upstream"
"United States","USA","USA_UPS_2017_103.6206W_31.1663N_v3.0",2277,31.166303,-103.620588,0.00698167,1824,1.54,17,284,"upstream"
"United States","USA","USA_UPS_2015_102.2230W_31.0391N_v3.0",2993,31.039125,-102.222959,0.0069785,1803,2.95,29,296,"upstream"
"Iran","IRN","IRN_UPS_2017_49.5574E_30.9831N_v3.0",8432,30.983082,49.557388,0.006975535,1625,0.96,19,368,"upstream"
"United States","USA","USA_UPS_2015_102.4112W_47.8463N_v3.0",1495,47.846273,-102.41122,0.006958129,1878,1.47,33,321,"upstream"
"Argentina","ARG","ARG_UPS_2018_69.4569W_37.6345S_v3.0",5276,-37.634453,-69.456939,0.006956133,1548,1.6,14,331,"upstream"
"Canada","CAN","CAN_UPS_2015_122.6871W_58.6523N_v3.0",34,58.652334,-122.687061,0.006941574,1839,1.11,57,272,"upstream"
"Russian Federation","RUS","RUS_UPG_2015_79.3944E_64.8146N_v3.0",9715,64.814644,79.394364,0.006935996,1863,2.17,50,309,"gas"
"Saudi Arabia","SAU","SAU_UPS_2015_49.8602E_26.6030N_v3.0",8479,26.602962,49.8602,0.006933384,1824,2.13,32,367,"upstream"
"United States","USA","USA_UPS_2015_98.6885W_28.4751N_v3.0",3763,28.475069,-98.688497,0.006927014,1930,1.5,43,229,"upstream"
"United States","USA","USA_UPS_2017_101.5570W_32.5384N_v3.0",3336,32.538422,-101.55695,0.006914804,1918,1.92,36,302,"upstream"
"United States","USA","USA_UPS_2015_97.8837W_29.0125N_v3.0",3951,29.012512,-97.883666,0.006911575,1915,1.6,24,230,"upstream"
"Ecuador","ECU","ECU_UPS_2015_76.9004W_0.3710S_v3.0",5128,-0.370966,-76.900423,0.006909315,1949,1.6,46,57,"upstream"
"Sri Lanka","LKA","LKA_DNS_2015_79.9565E_6.9599N_v3.0",10441,6.95985,79.956461,0.006904618,1784,1.6,40,129,"refinery"
"United States","USA","USA_UPS_2015_96.0191W_28.8619N_v3.0",4294,28.861859,-96.019052,0.006900362,1783,1.45,45,244,"upstream"
"Argentina","ARG","ARG_UPS_2015_68.7386W_38.2194S_v3.0",5341,-38.219371,-68.738639,0.006896399,1767,1.15,40,305,"upstream"
"India","IND","IND_DNS_2015_76.8681E_29.4575N_v3.0",10300,29.45751,76.868129,0.006893934,1758,1.6,36,284,"refinery"
"Colombia","COL","COL_UPS_2017_73.5667W_7.9451N_v3.0",4905,7.945127,-73.566702,0.00688413,1927,1.81,21,116,"upstream"
"Russian Federation","RUS","RUS_UPS_2015_76.3140E_60.9556N_v3.0",9473,60.95565,76.314009,0.006873592,1898,1.91,48,285,"upstream"
"Canada","CAN","CAN_DNS_2015_82.4041W_42.8763N_v3.0",4693,42.876296,-82.404072,0.006872183,1836,1.6,18,232,"refinery"
"Indonesia","IDN","IDN_UPS_2015_104.0678E_2.8449S_v3.0",11850,-2.844911,104.067809,0.006866224,1894,1.6,33,78,"upstream"
"United States","USA","USA_UPS_2018_102.1248W_32.4194N_v3.0",3042,32.419384,-102.124837,0.006859062,1906,1.92,17,311,"upstream"
"United States","USA","USA_UPS_2017_104.0275W_31.5389N_v3.0",1851,31.53893,-104.027474,0.006856978,1942,1.11,28,296,"upstream"
"Canada","CAN","CAN_UPS_2015_102.8164W_49.8265N_v3.0",1256,49.826524,-102.816427,0.006848613,1860,1.92,36,351,"upstream"
"Indonesia","IDN","IDN_UPS_2015_108.1102E_6.3792S_v3.0",11912,-6.379243,108.110231,0.006845589,1932,1.6,36,125,"upstream"
"United States","USA","USA_UPS_2015_102.4392W_47.9089N_v3.0",1486,47.908888,-102.439185,0.006840775,2010,0.76,38,326,"upstream"
"Ukraine","UKR","UKR_UPS_2015_35.2616E_49.9693N_v3.0",7112,49.969297,35.261624,0.006832703,1804,2.23,43,321,"upstream"
"Russian Federation","RUS","RUS_UPS_2018_77.1610E_68.5643N_v3.0",9575,68.56429,77.160991,0.006832468,1461,1.6,10,491,"upstream"
"United States","USA","USA_UPS_2018_101.7838W_31.7502N_v3.0",3212,31.750157,-101.78383,0.006823897,1824,1.18,13,329,"upstream"
"United States","USA","USA_UPS_2015_89.0933W_31.6454N_v3.0",4768,31.645405,-89.093271,0.006801413,1902,1.52,31,259,"upstream"
"United States","USA","USA_UPS_2018_103.7238W_31.2335N_v3.0",2158,31.233531,-103.723789,0.006794339,1815,1.47,16,308,"upstream"
"United States","USA","USA_UPS_2015_101.3512W_32.4934N_v3.0",3424,32.493408,-101.351173,0.006794016,1870,1.35,14,290,"upstream"
"United States","USA","USA_UPS_2015_104.1557W_31.7168N_v3.0",1736,31.716781,-104.15569,0.00679293,1841,1.9,19,303,"upstream"
"Mexico","MEX","MEX_UPS_2015_97.2743W_20.4212N_v3.0",4555,20.421197,-97.27427,0.006791316,1924,2.03,37,170,"upstream"
"Russian Federation","RUS","RUS_UPS_2018_97.5170E_60.8447N_v3.0",10519,60.844663,97.516993,0.006781541,1655,1.52,16,394,"upstream"
"Egypt","EGY","EGY_UPS_2017_31.1902E_31.5680N_v3.0",7711,31.567965,31.190219,0.006778518,1839,1.59,55,358,"upstream"
"Turkmenistan","TKM","TKM_UPS_2015_53.2180E_39.3913N_v3.0",8777,39.391279,53.218013,0.006775847,1445,1.6,41,272,"upstream"
"United States","USA","USA_UPS_2015_103.2950W_48.0237N_v3.0",981,48.023697,-103.294978,0.006772823,1904,2.39,36,310,"upstream"
"Russian Federation","RUS","RUS_UPS_2015_76.8722E_60.8866N_v3.0",9540,60.886553,76.872243,0.006770622,1753,1,49,293,"upstream"
"United States","USA","USA_UPS_2015_102.8168W_48.1696N_v3.0",1257,48.169577,-102.816819,0.00675891,1827,1.6,23,327,"upstream"
"Colombia","COL","COL_UPS_2015_73.7801W_6.9965N_v3.0",4893,6.996461,-73.780088,0.006757853,1876,1.6,41,71,"upstream"
"Chile","CHL","CHL_UPS_2015_68.8610W_52.8800S_v3.0",5446,-52.879973,-68.860953,0.006748842,1739,1.6,43,319,"upstream"
"Libya","LBY","LBY_UPS_2015_22.3884E_27.8957N_v3.0",6433,27.895714,22.388444,0.006745672,1666,1.21,44,407,"upstream"
"Spain","ESP","ESP_UPS_2015_01.3583E_40.7157N_v3.0",5839,40.715658,1.358317,0.006742824,1806,2.23,41,283,"upstream"
"United States","USA","USA_UPS_2015_103.4656W_31.7789N_v3.0",2490,31.778935,-103.465582,0.006735721,1951,2.23,26,310,"upstream"
"United States","USA","USA_UPS_2015_101.6551W_32.3700N_v3.0",3274,32.369991,-101.655108,0.00673393,1840,1.6,10,318,"upstream"
"Russian Federation","RUS","RUS_UPS_2015_79.7898E_68.5160N_v3.0",9746,68.516043,79.789771,0.006733754,1660,0.7,25,470,"upstream"
"United States","USA","USA_UPS_2015_99.5164W_28.4975N_v3.0",3578,28.49754,-99.516368,0.006733754,1941,1.29,38,249,"upstream"
"Iran","IRN","IRN_UPS_2015_52.1777E_26.6038N_v3.0",8700,26.603763,52.177694,0.006729704,1781,2.89,40,321,"upstream"
"China","CHN","CHN_UPS_2015_83.4913E_39.2425N_v3.0",10331,39.242461,83.491265,0.006719254,1693,1.2,44,221,"upstream"
"Iraq","IRQ","IRQ_UPS_2015_42.5985E_36.7219N_v3.0",7859,36.721905,42.598534,0.006716671,1830,1.21,40,348,"upstream"
"Saudi Arabia","SAU","SAU_UPS_2015_44.9722E_24.6971N_v3.0",7947,24.697105,44.972223,0.00671174,1798,1.11,63,326,"upstream"
"Nigeria","NGA","NGA_UPS_2015_05.7735E_4.9136N_v3.0",6662,4.913569,5.773541,0.006707865,1776,1.49,32,152,"upstream"
"United States","USA","USA_UPS_2017_101.3418W_31.2017N_v3.0",3428,31.201706,-101.341803,0.006703667,1870,2.14,25,285,"upstream"
"United States","USA","USA_UPS_2017_103.6362W_31.6350N_v3.0",2257,31.635029,-103.636173,0.006703022,1888,1.6,19,312,"upstream"
"Russian Federation","RUS","RUS_UPS_2018_68.2003E_70.6584N_v3.0",9165,70.658448,68.200261,0.006702875,1512,1.6,9,471,"upstream"
"France","FRA","FRA_DNS_2015_00.2154E_49.4812N_v3.0",5819,49.4812,0.21538,0.006687024,1839,1.6,14,296,"refinery"
"United States","USA","USA_UPS_2015_151.3357W_60.9574N_v3.0",6,60.957354,-151.335674,0.006676692,1831,1.6,26,106,"upstream"
"China","CHN","CHN_UPS_2015_119.1803E_39.0995N_v3.0",11564,39.099506,119.180339,0.006675401,1834,1.47,56,282,"upstream"
"United States","USA","USA_UPS_2016_104.0798W_31.8083N_v3.0",1799,31.808274,-104.079786,0.006674667,1893,2.17,26,301,"upstream"
"China","CHN","CHN_UPS_2015_83.0114E_39.5127N_v3.0",10321,39.512661,83.011407,0.006673405,1845,1.6,32,199,"upstream"
"Russian Federation","RUS","RUS_UPS_2018_77.3490E_66.2814N_v3.0",9613,66.281368,77.348986,0.006666213,1876,1.6,6,418,"upstream"
"Argentina","ARG","ARG_UPS_2015_68.2078W_38.8987S_v3.0",5387,-38.898746,-68.207819,0.006664833,1819,1.6,36,298,"upstream"
"Pakistan","PAK","PAK_UPS_2015_71.1852E_33.2950N_v3.0",10251,33.295011,71.18518,0.006653151,1798,1.6,47,313,"upstream"
"Russian Federation","RUS","RUS_UPS_2015_56.8401E_57.9374N_v3.0",7006,57.937375,56.840129,0.006639267,1930,2.01,35,312,"upstream"
"Brazil","BRA","BRA_UPS_2015_40.0575W_21.3374S_v3.0",5582,-21.337363,-40.057483,0.006635891,1760,1.6,20,190,"upstream"
"Russian Federation","RUS","RUS_UPS_2016_107.4959E_58.4044N_v3.0",10569,58.404412,107.495943,0.006624003,1622,0.75,44,301,"upstream"
"Nigeria","NGA","NGA_UPS_2015_06.7067E_5.6615N_v3.0",6616,5.661466,6.706684,0.006622536,1852,1.36,30,138,"upstream"
"United States","USA","USA_UPS_2015_103.7522W_32.2667N_v3.0",2135,32.266659,-103.752221,0.006618955,1857,1.6,14,294,"upstream"
"Gabon","GAB","GAB_UPS_2015_08.7741E_0.6826S_v3.0",6779,-0.682636,8.774128,0.006616254,1777,1.6,43,119,"upstream"
"Iraq","IRQ","IRQ_UPS_2015_43.3900E_36.9066N_v3.0",7869,36.906632,43.390043,0.006615491,1911,4.13,11,327,"upstream"
"Argentina","ARG","ARG_UPS_2018_68.9213W_38.1003S_v3.0",5320,-38.100274,-68.921316,0.006614552,1722,2.02,40,290,"upstream"
"Tunisia","TUN","TUN_UPS_2015_09.6151E_31.5515N_v3.0",6290,31.551523,9.615061,0.006609914,1854,0.98,55,372,"upstream"
"Russian Federation","RUS","RUS_UPS_2016_55.0415E_52.0476N_v3.0",7537,52.047646,55.041521,0.0066083,1790,1.63,45,355,"upstream"
"Russian Federation","RUS","RUS_UPS_2015_46.3437E_51.1140N_v3.0",7226,51.113976,46.343675,0.006606979,1756,1.16,56,346,"upstream"
"Poland","POL","POL_DNS_2015_19.6697E_52.5831N_v3.0",6034,52.583058,19.669743,0.006600139,1682,1.6,34,266,"refinery"
"United States","USA","USA_UPS_2017_101.5420W_32.5432N_v3.0",3343,32.543153,-101.54199,0.006594269,1892,1.07,36,294,"upstream"
"Egypt","EGY","EGY_UPS_2018_27.2265E_30.8429N_v3.0",6481,30.842892,27.226463,0.006594122,1745,1.6,13,386,"upstream"
"Egypt","EGY","EGY_DNG_2015_31.7434E_31.4766N_v3.0",7719,31.476594,31.74337,0.006590071,1732,1.59,50,361,"lng"
"United States","USA","USA_UPS_2018_103.5631W_31.0499N_v3.0",2366,31.049913,-103.563072,0.006578594,1902,2.12,30,303,"upstream"
"Saudi Arabia","SAU","SAU_UPS_2015_49.7159E_25.9380N_v3.0",8461,25.938027,49.715898,0.006578389,1790,1.81,49,374,"upstream"
"United States","USA","USA_UPS_2015_102.9934W_47.8462N_v3.0",1113,47.846242,-102.993358,0.006576716,1902,1.63,18,325,"upstream"
"Indonesia","IDN","IDN_UPS_2015_103.3884E_2.5195S_v3.0",11813,-2.519496,103.388401,0.006575982,1815,1.6,38,64,"upstream"
"United States","USA","USA_UPS_2017_103.6202W_31.3603N_v3.0",2274,31.36031,-103.620174,0.006575277,1842,1.6,22,289,"upstream"
"Iraq","IRQ","IRQ_UPS_2018_47.3808E_30.6014N_v3.0",8027,30.601413,47.380832,0.006575248,1707,1.6,37,330,"upstream"
"Tunisia","TUN","TUN_UPS_2015_10.2371E_31.6542N_v3.0",6327,31.654154,10.237112,0.006574103,1870,1.58,31,382,"upstream"
"Egypt","EGY","EGY_UPS_2015_32.9935E_28.4845N_v3.0",7732,28.484523,32.993455,0.006567323,1804,1.85,42,393,"upstream"
"United States","USA","USA_UPS_2015_99.2648W_28.5115N_v3.0",3638,28.511541,-99.264759,0.006566384,1861,4.45,33,248,"upstream"
"China","CHN","CHN_UPS_2015_83.2086E_40.8350N_v3.0",9954,40.834969,83.208594,0.006564299,1861,1.6,37,139,"upstream"
"Iran","IRN","IRN_UPS_2015_49.3621E_31.9061N_v3.0",8372,31.906127,49.362124,0.006564006,1753,1.55,43,343,"upstream"
"United States","USA","USA_UPS_2015_103.9253W_32.3053N_v3.0",1952,32.305277,-103.925287,0.00656063,1775,1.6,8,315,"upstream"
"United States","USA","USA_UPS_2015_103.0489W_31.9456N_v3.0",2763,31.945557,-103.048863,0.006556492,1815,1.6,20,292,"upstream"
"United States","USA","USA_UPS_2015_97.4193W_29.1894N_v3.0",4139,29.189365,-97.419307,0.006541903,1937,2.92,39,226,"upstream"
"Russian Federation","RUS","RUS_UPS_2015_57.2486E_66.2823N_v3.0",7022,66.282325,57.248568,0.006539584,1916,1.6,40,331,"upstream"
"Pakistan","PAK","PAK_DNS_2015_70.9289E_30.1693N_v3.0",10250,30.169339,70.928884,0.006535827,1833,3.02,47,288,"refinery"
"United States","USA","USA_UPS_2015_97.5864W_29.1911N_v3.0",4079,29.191111,-97.586364,0.006532686,1896,2.21,40,226,"upstream"
"Colombia","COL","COL_UPS_2017_76.6055W_0.9664N_v3.0",5179,0.966357,-76.605505,0.006527931,1871,1.6,33,52,"upstream"
"Libya","LBY","LBY_UPS_2015_18.7908E_28.1286N_v3.0",6359,28.128593,18.790755,0.006524996,1755,1.89,23,369,"upstream"
"South Korea","KOR","KOR_DNS_2015_126.3655E_37.0020N_v3.0",12219,37.002048,126.365486,0.006518861,1777,0.95,41,284,"refinery"
"Russian Federation","RUS","RUS_MID_2015_51.3348E_53.3191N_v3.0",7320,53.319146,51.334758,0.006518245,1773,1.6,23,333,"midstream"
"Chad","TCD","TCD_UPS_2015_16.7941E_8.5349N_v3.0",6633,8.534885,16.794064,0.006516601,1811,1.6,46,152,"upstream"
"Russian Federation","RUS","RUS_UPS_2015_79.6141E_62.4528N_v3.0",9737,62.452757,79.614107,0.006506973,1716,1.6,21,345,"upstream"
"China","CHN","CHN_UPS_2015_110.8193E_37.6575N_v3.0",11172,37.657511,110.819325,0.006505916,1847,1.6,23,303,"upstream"
"Bahrain","BHR","BHR_UPS_2018_50.5848E_26.0733N_v3.0",8575,26.073312,50.584775,0.006505417,1799,0.79,46,375,"upstream"
"Trinidad and Tobago","TTO","TTO_UPS_2015_61.2765W_10.2085N_v3.0",5098,10.208499,-61.276491,0.006502893,1931,2.03,27,251,"upstream"
"China","CHN","CHN_UPS_2015_108.9392E_37.6615N_v3.0",11044,37.66149,108.939207,0.006499605,1605,1.6,41,283,"upstream"
"United States","USA","USA_UPS_2015_103.0949W_48.1677N_v3.0",1069,48.167665,-103.094893,0.006497081,1968,1.64,23,352,"upstream"
"Gabon","GAB","GAB_UPS_2016_09.0249E_1.3528S_v3.0",6787,-1.352768,9.024906,0.006490066,1894,1.6,42,106,"upstream"
"Iran","IRN","IRN_UPS_2015_52.1993E_27.7348N_v3.0",8705,27.734754,52.199315,0.006474538,1977,1.72,40,374,"upstream"
"Qatar","QAT","QAT_UPS_2015_51.9746E_26.4473N_v3.0",8677,26.447311,51.974626,0.006472806,1725,0.62,33,312,"upstream"
"Oman","OMN","OMN_UPS_2015_56.3471E_21.2464N_v3.0",9007,21.246433,56.347144,0.006470311,1779,3.5,10,378,"upstream"
"Egypt","EGY","EGY_DNS_2015_32.5075E_29.9511N_v3.0",7728,29.951138,32.507527,0.006457102,1751,1.58,40,382,"refinery"
"Poland","POL","POL_DNS_2015_19.6963E_52.5869N_v3.0",6036,52.586883,19.696297,0.006457044,1790,1.6,29,275,"refinery"
"South Africa","ZAF","ZAF_DNS_2015_30.9669E_29.9757S_v3.0",9086,-29.975703,30.966876,0.006455547,1646,1.6,50,204,"refinery"
"United States","USA","USA_UPS_2015_147.9636W_70.3522N_v3.0",31,70.35223,-147.963606,0.006452964,1900,1.07,42,252,"upstream"
"Iran","IRN","IRN_UPS_2015_50.7880E_30.2206N_v3.0",8611,30.220613,50.787951,0.006450116,1801,1.4,24,333,"upstream"
"Egypt","EGY","EGY_UPS_2016_27.7170E_31.0804N_v3.0",6492,31.08041,27.716976,0.006442837,1760,1.23,29,395,"upstream"
"Russian Federation","RUS","RUS_UPG_2015_78.3719E_64.9243N_v3.0",9672,64.924281,78.371909,0.006440195,1705,1.6,42,370,"gas"
"France","FRA","FRA_DNS_2015_05.1898E_43.5041N_v3.0",5908,43.504121,5.189804,0.006435293,1756,1.6,5,342,"refinery"
"Oman","OMN","OMN_UPS_2015_55.3737E_22.8765N_v3.0",8866,22.876533,55.373694,0.006430919,1844,1.6,26,367,"upstream"
"United States","USA","USA_UPS_2015_99.0541W_28.5536N_v3.0",3682,28.553583,-99.054121,0.00642998,1823,1.17,39,222,"upstream"
"Gabon","GAB","GAB_UPS_2015_10.5277E_3.7560S_v3.0",6824,-3.755987,10.527729,0.006429951,1911,1.6,29,84,"upstream"
"Mexico","MEX","MEX_DNS_2015_95.3454W_17.7880N_v3.0",4564,17.788049,-95.345407,0.00642863,1901,2.29,24,167,"refinery"
"United States","USA","USA_UPS_2016_104.1474W_31.6991N_v3.0",1740,31.699061,-104.147438,0.006418914,1894,2.6,19,308,"upstream"
"Angola","AGO","AGO_UPS_2015_12.5367E_6.3201S_v3.0",6918,-6.320147,12.536657,0.006418621,1832,1.6,34,129,"upstream"
"Russian Federation","RUS","RUS_UPG_2015_79.0733E_65.7855N_v3.0",9708,65.785492,79.073295,0.006414922,1585,1.6,52,362,"gas"
"Thailand","THA","THA_DNS_2015_101.3022E_12.6519N_v3.0",11634,12.651943,101.302236,0.006408318,1770,1.6,24,116,"refinery"
"United States","USA","USA_UPS_2017_101.5461W_32.5022N_v3.0",3340,32.502159,-101.546127,0.006403386,1878,2.03,28,281,"upstream"
"United Kingdom","GBR","GBR_UPS_2015_01.3437E_58.7931N_v3.0",5733,58.793088,1.343672,0.006400392,1801,1.6,27,187,"upstream"
"Kazakhstan","KAZ","KAZ_UPS_2015_57.6064E_48.5273N_v3.0",7675,48.52733,57.606358,0.006398426,1934,2.12,38,372,"upstream"
"Venezuela","VEN","VEN_UPS_2015_70.2725W_8.5075N_v3.0",4943,8.507523,-70.272463,0.006396195,1795,1.6,35,149,"upstream"
"Norway","NOR","NOR_UPS_2015_02.4549E_61.3693N_v3.0",5766,61.369287,2.45488,0.006393759,1643,1.6,3,189,"upstream"
"Portugal","PRT","PRT_DNS_2015_08.7983W_37.9545N_v3.0",5676,37.954526,-8.79835,0.006379287,1670,1.27,34,287,"refinery"
"Mexico","MEX","MEX_UPS_2015_93.0446W_18.0745N_v3.0",4619,18.074457,-93.044561,0.006377468,1853,1.64,38,215,"upstream"
"United States","USA","USA_UPS_2015_103.9928W_31.7675N_v3.0",1892,31.767459,-103.99277,0.006375354,1848,1.6,25,304,"upstream"
"Norway","NOR","NOR_UPS_2015_01.9967E_59.5671N_v3.0",5757,59.567077,1.996658,0.00637148,1740,1.6,11,186,"upstream"
"Russian Federation","RUS","RUS_UPS_2018_96.3402E_60.3812N_v3.0",10495,60.381199,96.34023,0.006363114,1593,1.6,20,354,"upstream"
"United States","USA","USA_UPS_2016_103.7033W_31.6695N_v3.0",2179,31.669508,-103.703302,0.006360736,1890,1.6,19,300,"upstream"
"Qatar","QAT","QAT_UPS_2015_50.8090E_25.2672N_v3.0",8622,25.26716,50.80898,0.006358887,1846,1.6,44,387,"upstream"
"Russian Federation","RUS","RUS_UPG_2017_72.1912E_71.1769N_v3.0",9266,71.176935,72.191206,0.00635877,1545,1.6,9,508,"gas"
"Brazil","BRA","BRA_UPS_2015_40.4694W_22.4662S_v3.0",5566,-22.466238,-40.469422,0.006352371,1842,1.6,41,179,"upstream"
"India","IND","IND_UPS_2015_80.9383E_15.9626N_v3.0",10447,15.962569,80.938327,0.006344035,1874,1.89,28,235,"upstream"
"Russian Federation","RUS","RUS_UPG_2015_76.2804E_67.0066N_v3.0",9471,67.006569,76.280431,0.006339866,1788,1.6,47,348,"gas"
"United States","USA","USA_UPS_2015_102.6940W_47.3844N_v3.0",1346,47.384444,-102.694011,0.006338252,1933,1.6,18,330,"upstream"
"United States","USA","USA_UPS_2018_95.8433W_36.1867N_v3.0",4299,36.186661,-95.843298,0.006336755,1774,1.6,5,288,"upstream"
"United States","USA","USA_UPS_2015_98.5439W_28.5268N_v3.0",3791,28.526791,-98.543938,0.006332176,1852,1.6,19,218,"upstream"
"Vietnam","VNM","VNM_UPS_2015_108.2010E_7.7914N_v3.0",11701,7.791356,108.20098,0.006331736,1799,1.6,43,119,"upstream"
"United States","USA","USA_UPS_2015_103.5746W_32.1918N_v3.0",2343,32.191802,-103.574566,0.006329828,1889,1.6,17,308,"upstream"
"Algeria","DZA","DZA_UPS_2015_05.4530E_30.7606N_v3.0",6131,30.760571,5.453042,0.00632836,1770,1.85,31,393,"upstream"
"Russian Federation","RUS","RUS_UPS_2017_96.3169E_60.4625N_v3.0",10494,60.462527,96.316933,0.006324896,1768,1.6,27,356,"upstream"
"United States","USA","USA_UPS_2015_104.1751W_32.2098N_v3.0",1722,32.209788,-104.175121,0.006321697,1886,1.8,23,305,"upstream"
"Canada","CAN","CAN_UPS_2015_115.7507W_53.1783N_v3.0",405,53.17826,-115.750725,0.006315151,1817,2.75,37,291,"upstream"
"Saudi Arabia","SAU","SAU_DNS_2015_49.1886E_27.5367N_v3.0",8285,27.536704,49.188636,0.006307431,1431,1.6,14,356,"refinery"
"Poland","POL","POL_UPS_2015_15.8527E_52.7125N_v3.0",5974,52.71252,15.852738,0.006303557,1822,0.71,46,318,"upstream"
"China","CHN","CHN_UPS_2015_111.1534E_37.4865N_v3.0",11182,37.486469,111.15336,0.006303351,1377,2.81,35,295,"upstream"
"Iraq","IRQ","IRQ_UPS_2015_47.6158E_30.3679N_v3.0",8069,30.367885,47.615767,0.006302529,1932,1.6,41,324,"upstream"
