"cntry_name","cntry_iso","catalog_id","id_number","latitude","longitude","flr_volume","avg_temp","ellip","dtc_freq","clr_obs","flr_type"
"Kazakhstan","KAZ","VNF_e2012-2015_n17354_x0574330E_y483265N_v1.0",-9999,48.326455,57.433006,0.356961833,1781.03,1.28595,97.9434,389,"upstream"
"Angola","AGO","VNF_e2012-2015_n15965_x0123935E_y068577S_v1.0",-9999,-6.857696,12.393473,0.35076835,1661.17,1.54555,94.8905,137,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17856_x0473129E_y304968N_v1.0",-9999,30.496803,47.312949,0.346427041,1729.95,1.26939,98.7578,322,"upstream"
"Kazakhstan","KAZ","VNF_e2012-2015_n17317_x0571463E_y481624N_v1.0",-9999,48.162385,57.146304,0.345361527,1807.2,1.27211,99.1803,366,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14914_x0060535E_y316633N_v1.0",-9999,31.663285,6.053471,0.339294262,1666.76,1.86003,100,316,"refinery"
"Iraq","IRQ","VNF_e2012-2015_n17769_x0443400E_y355305N_v1.0",-9999,35.530549,44.339975,0.335490114,1693.67,1.11781,99.6894,322,"refinery"
"Iraq","IRQ","VNF_e2012-2015_n17752_x0441555E_y354872N_v1.0",-9999,35.487234,44.155541,0.334703453,1707.91,1.1333,98.4227,317,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14174_x0002476W_y358088N_v1.0",-9999,35.808831,-0.247605,0.333429533,1682.57,1.91864,100,240,"gas downstream"
"Iran","IRN","VNF_e2012-2015_n18935_x0558514E_y268517N_v1.0",-9999,26.851703,55.851446,0.331683029,1744.48,1.41175,100,327,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17723_x0438764E_y356853N_v1.0",-9999,35.685305,43.876447,0.329948267,1696.69,1.06381,98.4894,331,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17898_x0475985E_y305304N_v1.0",-9999,30.530429,47.598533,0.322762653,1706.86,1.01224,99.0132,304,"upstream"
"Saudi Arabia","SAU","VNF_e2012-2015_n18429_x0495592E_y270402N_v1.0",-9999,27.040183,49.559175,0.315356891,1602.56,1.04895,96.2838,296,"refinery"
"Turkmenistan","TKM","VNF_e2012-2015_n18852_x0539041E_y379087N_v1.0",-9999,37.908687,53.904092,0.300797803,1753.85,1.20603,77.5,320,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11323_x0920426W_y193975N_v1.0",-9999,19.397476,-92.042575,0.299271447,1700.76,1.79649,100,219,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19592_x0702926E_y613156N_v1.0",-9999,61.315596,70.292613,0.297703997,1718.78,2.69513,84.8943,331,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15738_x0072899E_y039895N_v1.0",-9999,3.989489,7.289885,0.290560944,1639.95,1.16708,100,111,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11321_x0920782W_y194261N_v1.0",-9999,19.426079,-92.078158,0.288194212,1687.45,1.65185,100,224,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17714_x0437693E_y359809N_v1.0",-9999,35.980914,43.769292,0.274041076,1713.3,1.61125,98.827,341,"upstream"
"Yemen","YEM","VNF_e2012-2015_n19068_x0488030E_y157166N_v1.0",-9999,15.716579,48.80299,0.273958887,1782.96,1.5251,100,260,"upstream"
"Iran","IRN","VNF_e2012-2015_n18542_x0503036E_y292436N_v1.0",-9999,29.243638,50.303612,0.269159378,1719.58,1.50394,99.2727,275,"refinery"
"Nigeria","NGA","VNF_e2012-2015_n15508_x0065998E_y052500N_v1.0",-9999,5.250046,6.599792,0.268668303,1689.92,1.74918,98.2609,115,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17720_x0438085E_y348953N_v1.0",-9999,34.895316,43.808546,0.267373248,1632.67,0.984254,98.7179,312,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n21981_x1065464E_y580349N_v1.0",-9999,58.034881,106.546407,0.265716858,1827.79,2.16937,98.9305,374,"upstream"
"Qatar","QAT","VNF_e2012-2015_n18689_x0516082E_y259347N_v1.0",-9999,25.934701,51.608167,0.264842139,1703.62,1.57243,98.9655,290,"gas downstream"
"Venezuela","VEN","VNF_e2012-2015_n12536_x0636934W_y096272N_v1.0",-9999,9.627212,-63.693442,0.263152874,1772.89,1.2369,100,188,"upstream"
"Libya","LBY","VNF_e2012-2015_n15134_x0124119E_y267566N_v1.0",-9999,26.75657,12.411873,0.262313965,1656.11,1.49944,98.1651,327,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11324_x0920366W_y194384N_v1.0",-9999,19.438435,-92.03658,0.259090712,1703.69,1.86857,100,223,"upstream"
"Iran","IRN","VNF_e2012-2015_n17829_x0462281E_y336959N_v1.0",-9999,33.69592,46.228139,0.258018154,1718.1,1.946,83.6538,312,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17857_x0473144E_y305682N_v1.0",-9999,30.568219,47.31436,0.25399327,1642.36,1.24046,98.1073,317,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n26226_x1432564E_y531467N_v1.0",-9999,53.146715,143.256389,0.253087143,1876.41,1.5695,94.863,292,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15755_x0079722E_y041461N_v1.0",-9999,4.14605,7.972178,0.25060065,1651.16,1.50162,100,111,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14956_x0067065E_y296958N_v1.0",-9999,29.695806,6.706485,0.250239315,1694.11,1.27577,99.6885,321,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n22016_x1075921E_y584484N_v1.0",-9999,58.448355,107.592055,0.248625487,1744.03,2.76079,95.7219,374,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15512_x0066694E_y056345N_v1.0",-9999,5.634464,6.669352,0.247284936,1634.93,1.83905,98.3051,118,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14918_x0060629E_y316621N_v1.0",-9999,31.662103,6.0629,0.2461569,1666.81,1.81284,99.6825,315,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17910_x0476647E_y307521N_v1.0",-9999,30.752101,47.664686,0.242323985,1706.57,0.97043,97.9592,294,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15746_x0076599E_y043043N_v1.0",-9999,4.304312,7.659899,0.240961419,1643.79,1.08997,98.0769,104,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20758_x0793883E_y572690N_v1.0",-9999,57.26901,79.388342,0.23819167,1736.77,1.53433,95.5752,339,"upstream"
"Iran","IRN","VNF_e2012-2015_n17918_x0477062E_y323529N_v1.0",-9999,32.352921,47.706206,0.236711398,1645.34,1.58788,99.3243,296,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11267_x0931848W_y178962N_v1.0",-9999,17.896198,-93.184807,0.236640364,1573.21,1.74631,99.5215,209,"upstream"
"Libya","LBY","VNF_e2012-2015_n15181_x0190615E_y290727N_v1.0",-9999,29.072688,19.061541,0.234560117,1730.33,1.31177,99.7024,336,"upstream"
"Qatar","QAT","VNF_e2012-2015_n18680_x0515496E_y259043N_v1.0",-9999,25.904348,51.549601,0.234115419,1651.6,1.60917,99.6377,276,"gas downstream"
"Venezuela","VEN","VNF_e2012-2015_n12514_x0640719W_y085270N_v1.0",-9999,8.526968,-64.071901,0.233838326,1760.94,1.42045,100,175,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14991_x0081640E_y310140N_v1.0",-9999,31.013965,8.163991,0.230188281,1640.92,1.58067,99.6785,311,"upstream"
"Australia","AUS","VNF_e2012-2015_n25905_x1167635E_y206113S_v1.0",-9999,-20.611325,116.763479,0.229528425,1632.7,1.79531,99.308,289,"gas downstream"
"Russian Federation","RUS","VNF_e2012-2015_n22017_x1076080E_y584477N_v1.0",-9999,58.447695,107.607963,0.229324422,1808.41,2.22676,98.6842,380,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n24957_x1156575E_y063470N_v1.0",-9999,6.347022,115.657527,0.228880018,1834.19,2.03356,97.2973,111,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17923_x0477165E_y302671N_v1.0",-9999,30.267117,47.716502,0.227116196,1671.07,0.972041,97.2881,295,"upstream"
"Iran","IRN","VNF_e2012-2015_n18037_x0482797E_y307500N_v1.0",-9999,30.750022,48.27972,0.225415189,1671.85,0.959211,98.8,250,"upstream"
"Kazakhstan","KAZ","VNF_e2012-2015_n17375_x0576704E_y484735N_v1.0",-9999,48.473539,57.670447,0.225145435,1788.61,1.46188,97.5676,370,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17835_x0468377E_y303524N_v1.0",-9999,30.352359,46.837681,0.224244592,1724.62,1.14317,87.0482,332,"upstream"
"Congo","COG","VNF_e2012-2015_n15930_x0120520E_y045109S_v1.0",-9999,-4.51094,12.052045,0.222221583,1670.75,3.52974,97.8102,137,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17902_x0476081E_y304194N_v1.0",-9999,30.419384,47.60812,0.220956469,1722.92,1.23429,98.9831,295,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12568_x0634848W_y096693N_v1.0",-9999,9.669314,-63.484807,0.21949557,1830.9,1.18615,100,190,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17733_x0440087E_y356291N_v1.0",-9999,35.629093,44.00867,0.218985708,1738.04,1.05857,99.0798,326,"upstream"
"Libya","LBY","VNF_e2012-2015_n15262_x0223233E_y279872N_v1.0",-9999,27.987188,22.323287,0.218310589,1621.86,1.20157,99.4286,350,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11271_x0931202W_y178426N_v1.0",-9999,17.842596,-93.120249,0.215147216,1658.87,1.1183,99.5,200,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12513_x0641352W_y085569N_v1.0",-9999,8.556907,-64.135219,0.212367487,1760.08,1.33634,100,173,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12577_x0633388W_y098542N_v1.0",-9999,9.854185,-63.338829,0.210536447,1755.1,1.21905,98.9744,195,"upstream"
"Iran","IRN","VNF_e2012-2015_n18543_x0503131E_y292155N_v1.0",-9999,29.215469,50.313081,0.209225542,1690.51,1.58399,99.2,250,"refinery"
"Qatar","QAT","VNF_e2012-2015_n18678_x0515380E_y258841N_v1.0",-9999,25.884074,51.537992,0.207984791,1666,1.46873,100,276,"gas downstream"
"Russian Federation","RUS","VNF_e2012-2015_n19656_x0723146E_y605490N_v1.0",-9999,60.549009,72.314629,0.20624768,1757.18,1.76422,93.6782,348,"upstream"
"Iran","IRN","VNF_e2012-2015_n17802_x0454934E_y340072N_v1.0",-9999,34.007161,45.493411,0.203483508,1819.34,1.49603,99.0654,321,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17863_x0473292E_y305614N_v1.0",-9999,30.561355,47.329193,0.202727375,1519.67,0.980364,98.1191,319,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19505_x0670578E_y616550N_v1.0",-9999,61.655038,67.057837,0.201484863,1703.69,1.05062,94.822,309,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20373_x0781657E_y623320N_v1.0",-9999,62.33201,78.165662,0.201262073,1741.59,1.40963,96.7164,335,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14965_x0071938E_y286845N_v1.0",-9999,28.68454,7.193776,0.200990265,1694.59,1.14983,99.6732,306,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17844_x0471030E_y305642N_v1.0",-9999,30.564248,47.103008,0.200081496,1673.02,0.97946,89.5706,326,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15471_x0055869E_y060630N_v1.0",-9999,6.063007,5.586891,0.198286853,1731.09,1.77662,98.5185,135,"upstream"
"Iran","IRN","VNF_e2012-2015_n18541_x0502912E_y303484N_v1.0",-9999,30.34844,50.291235,0.197143847,1639.56,1.53254,99.0596,319,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15762_x0080961E_y041282N_v1.0",-9999,4.128246,8.096122,0.196112383,1672.36,2.02688,99.0196,102,"upstream"
"Turkmenistan","TKM","VNF_e2012-2015_n21323_x0646201E_y387367N_v1.0",-9999,38.736742,64.6201,0.195908967,1833.12,2.49964,98.4709,327,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11192_x0974781W_y205158N_v1.0",-9999,20.515841,-97.478095,0.193845157,1638.25,2.44207,98.01,201,"upstream"
"Libya","LBY","VNF_e2012-2015_n15132_x0122104E_y265795N_v1.0",-9999,26.579499,12.210399,0.192781698,1654.58,1.26298,99.6979,331,"upstream"
"Iran","IRN","VNF_e2012-2015_n18299_x0492813E_y313212N_v1.0",-9999,31.321205,49.281289,0.191599946,1681.98,1.418,100,265,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14173_x0002696W_y358132N_v1.0",-9999,35.813231,-0.26964,0.190880211,1679.58,2.26963,100,239,"gas downstream"
"Saudi-Kuwaiti Neutral Zone","SAUKWTNZ","VNF_e2012-2015_n18049_x0485331E_y283959N_v1.0",-9999,28.395929,48.53307,0.190136993,1796.59,0.828219,99.5951,247,"refinery"
"Iran","IRN","VNF_e2012-2015_n18317_x0493202E_y311363N_v1.0",-9999,31.136264,49.320248,0.189500033,1684.96,1.39579,97.2851,221,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19610_x0708179E_y607471N_v1.0",-9999,60.747071,70.817892,0.189136643,1766.5,1.64689,90.7186,334,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14917_x0060643E_y317879N_v1.0",-9999,31.787938,6.064346,0.18662109,1703.4,1.92894,100,316,"refinery"
"Iraq","IRQ","VNF_e2012-2015_n17786_x0448257E_y351378N_v1.0",-9999,35.137798,44.825691,0.186602305,1777.13,2.11955,97.5684,329,"upstream"
"Equatorial Guinea","GNQ","VNF_e2012-2015_n15763_x0081104E_y038544N_v1.0",-9999,3.854444,8.110405,0.186485186,1646.23,2.06784,100,105,"upstream"
"Libya","LBY","VNF_e2012-2015_n15270_x0224812E_y276482N_v1.0",-9999,27.648178,22.481233,0.186430296,1644.77,1.20709,99.115,339,"upstream"
"Turkmenistan","TKM","VNF_e2012-2015_n17083_x0527691E_y401696N_v1.0",-9999,40.169612,52.769149,0.184891025,1783.45,1.42626,91.4729,258,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19584_x0700157E_y608891N_v1.0",-9999,60.889094,70.015692,0.184100255,1786.46,1.88438,95.7576,330,"upstream"
"Iran","IRN","VNF_e2012-2015_n18451_x0496863E_y299431N_v1.0",-9999,29.943072,49.686255,0.183155382,1681.18,1.716,100,225,"upstream"
"Uzbekistan","UZB","VNF_e2012-2015_n21320_x0646129E_y392223N_v1.0",-9999,39.222344,64.61288,0.182337901,1808.65,1.97832,98.8166,338,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20102_x0767333E_y623337N_v1.0",-9999,62.333722,76.733279,0.181272387,1771.76,1.78898,94.4805,308,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12483_x0648201W_y086761N_v1.0",-9999,8.676069,-64.820131,0.180142883,1740.5,1.39018,100,156,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14891_x0059649E_y316961N_v1.0",-9999,31.696059,5.964868,0.17927198,1711.95,1.0695,99.3808,323,"upstream"
"Iran","IRN","VNF_e2012-2015_n18060_x0486474E_y314069N_v1.0",-9999,31.406943,48.647364,0.179226483,1686.55,1.44768,99.2188,256,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14934_x0061430E_y317555N_v1.0",-9999,31.755465,6.142979,0.178858396,1623.53,1.33846,100,313,"upstream"
"Libya","LBY","VNF_e2012-2015_n15273_x0225018E_y276440N_v1.0",-9999,27.643972,22.501763,0.177882115,1633.94,1.36352,99.1098,337,"upstream"
"Indonesia","IDN","VNF_e2012-2015_n25620_x1119690E_y071071S_v1.0",-9999,-7.107116,111.96903,0.177063754,1736.43,2.53386,99.4536,183,"upstream"
"Libya","LBY","VNF_e2012-2015_n15228_x0209566E_y289041N_v1.0",-9999,28.904139,20.956555,0.176601737,1633.71,1.1157,99.4203,345,"upstream"
"Iran","IRN","VNF_e2012-2015_n18467_x0498241E_y307205N_v1.0",-9999,30.720497,49.824103,0.176355759,1724.29,1.47908,86.0759,316,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20272_x0772339E_y662083N_v1.0",-9999,66.208339,77.233896,0.174851418,1718.02,1.6046,94.1333,375,"upstream"
"Libya","LBY","VNF_e2012-2015_n15226_x0207852E_y290392N_v1.0",-9999,29.039223,20.785196,0.173389052,1688.04,1.20803,99.7126,348,"upstream"
"Libya","LBY","VNF_e2012-2015_n15260_x0221225E_y288349N_v1.0",-9999,28.834883,22.122455,0.172394278,1641.85,2.18757,99.4118,340,"upstream"
"Uzbekistan","UZB","VNF_e2012-2015_n21322_x0646213E_y388112N_v1.0",-9999,38.811204,64.62133,0.171651941,1777.48,2.38869,98.8439,346,"upstream"
"Angola","AGO","VNF_e2012-2015_n15938_x0121120E_y078471S_v1.0",-9999,-7.847089,12.111975,0.170937489,1730.19,1.79935,68.2119,151,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12561_x0635286W_y097018N_v1.0",-9999,9.701845,-63.528584,0.170716754,1759.2,0.906636,100,195,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20435_x0788916E_y581549N_v1.0",-9999,58.154869,78.891642,0.16985407,1796.45,1.86386,92.5697,323,"upstream"
"Iran","IRN","VNF_e2012-2015_n18361_x0493917E_y310418N_v1.0",-9999,31.041782,49.391711,0.169822662,1683.24,1.44514,98.7069,232,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17901_x0476073E_y304872N_v1.0",-9999,30.487245,47.607343,0.169313681,1684.59,1.0347,98.6441,295,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n24517_x1050237E_y055353N_v1.0",-9999,5.535258,105.023674,0.168667915,1691.84,1.59637,97.9866,149,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20466_x0794949E_y637253N_v1.0",-9999,63.725315,79.494868,0.168609209,1800.3,2.15878,92.0635,315,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11314_x0921717W_y186445N_v1.0",-9999,18.644537,-92.171719,0.167797305,1586.8,1.05689,100,190,"upstream"
"Iran","IRN","VNF_e2012-2015_n18767_x0525957E_y275181N_v1.0",-9999,27.518064,52.595717,0.167495263,1742.29,3.69737,100,292,"refinery"
"Iraq","IRQ","VNF_e2012-2015_n17801_x0454449E_y340414N_v1.0",-9999,34.04139,45.444878,0.163926819,1782.26,1.28303,98.1308,321,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19650_x0722049E_y604664N_v1.0",-9999,60.466386,72.204941,0.162146559,1827.38,1.87614,94.1691,343,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15421_x0043421E_y053591N_v1.0",-9999,5.359065,4.342076,0.161530146,1630.92,1.59882,100,140,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12605_x0622625W_y100842N_v1.0",-9999,10.084226,-62.262528,0.159373875,1776.34,1.60886,99.505,202,"upstream"
"Iran","IRN","VNF_e2012-2015_n17846_x0472075E_y325003N_v1.0",-9999,32.50034,47.207524,0.15916224,1785.09,1.70846,90.9722,288,"upstream"
"Thailand","THA","VNF_e2012-2015_n24424_x1023145E_y080298N_v1.0",-9999,8.02975,102.314515,0.158288988,1613.04,1.67271,100,125,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20386_x0783297E_y650854N_v1.0",-9999,65.085351,78.329657,0.157591854,1818,1.6015,95.1009,347,"upstream"
"Kazakhstan","KAZ","VNF_e2012-2015_n20640_x0646831E_y464264N_v1.0",-9999,46.426353,64.683121,0.157042953,1772.83,1.59855,98.939,377,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14825_x0031658E_y325540N_v1.0",-9999,32.554022,3.165795,0.156165885,1738.91,3.13422,94.198,293,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17906_x0476389E_y303674N_v1.0",-9999,30.367387,47.638937,0.155652795,1664.88,0.880569,99.3151,292,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15423_x0045899E_y053866N_v1.0",-9999,5.386646,4.58992,0.154345412,1680.97,1.81797,99.2308,130,"upstream"
"India","IND","VNF_e2012-2015_n21772_x0722409E_y185779N_v1.0",-9999,18.577912,72.240921,0.154241796,1585.64,1.90858,99.5726,234,"upstream"
"Iran","IRN","VNF_e2012-2015_n18599_x0506363E_y300389N_v1.0",-9999,30.038901,50.636339,0.152395492,1707.12,1.9767,91.4384,292,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11308_x0921981W_y193011N_v1.0",-9999,19.301062,-92.198055,0.151521654,1649.41,1.22609,94.8113,212,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n16858_x0481252E_y467756N_v1.0",-9999,46.775611,48.125183,0.151509619,1776.74,2.15235,95.5224,335,"upstream"
"Iran","IRN","VNF_e2012-2015_n17952_x0478564E_y313540N_v1.0",-9999,31.354037,47.856358,0.150220729,1738.31,1.1801,98.6607,224,"upstream"
"Egypt","EGY","VNF_e2012-2015_n15302_x0260833E_y305337N_v1.0",-9999,30.533709,26.083325,0.149949801,1677.4,1.35379,99.4429,359,"upstream"
"Kuwait","KWT","VNF_e2012-2015_n17896_x0475886E_y290205N_v1.0",-9999,29.020517,47.588574,0.149353054,1782.76,1.30992,98.7097,310,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11225_x0951706W_y162017N_v1.0",-9999,16.201696,-95.170605,0.149240338,1796.61,1.11051,99.0244,205,"refinery"
"Nigeria","NGA","VNF_e2012-2015_n15426_x0048344E_y058815N_v1.0",-9999,5.881479,4.834437,0.14870494,1654.81,1.67453,100,119,"upstream"
"Libya","LBY","VNF_e2012-2015_n15131_x0120576E_y338600N_v1.0",-9999,33.86004,12.057558,0.148434012,1789.63,1.76456,99.0291,309,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17911_x0476683E_y304553N_v1.0",-9999,30.455334,47.668298,0.148299868,1681.54,1.236,96.9388,294,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19582_x0699092E_y607366N_v1.0",-9999,60.736648,69.909229,0.147658505,1785.86,1.54869,95.7958,333,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12439_x0702256W_y116236N_v1.0",-9999,11.623623,-70.225583,0.147327991,1645.87,0.700299,99.4949,198,"refinery"
"Venezuela","VEN","VNF_e2012-2015_n12570_x0634631W_y096874N_v1.0",-9999,9.687424,-63.463079,0.145978927,1842.84,1.64932,96.8254,189,"upstream"
