"cntry_name","cntry_iso","catalog_id","id_number","latitude","longitude","flr_volume","avg_temp","ellip","dtc_freq","clr_obs","flr_type"
"Algeria","DZA","VNF_e2012-2015_n14914_x0060535E_y316633N_v1.0",-9999,31.663285,6.053471,0.382205413,1666.76,1.86003,100,391,"refinery"
"Iraq","IRQ","VNF_e2012-2015_n17856_x0473129E_y304968N_v1.0",-9999,30.496803,47.312949,0.381891336,1729.95,1.26939,99.7409,386,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17807_x0456636E_y324888N_v1.0",-9999,32.488785,45.66365,0.380206474,1714.05,1.27467,100,347,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n22017_x1076080E_y584477N_v1.0",-9999,58.447695,107.607963,0.380077321,1808.41,2.22676,99.1202,341,"upstream"
"Kazakhstan","KAZ","VNF_e2012-2015_n17353_x0574252E_y483849N_v1.0",-9999,48.3849,57.425166,0.376264366,1740.51,1.41471,98.916,369,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12536_x0636934W_y096272N_v1.0",-9999,9.627212,-63.693442,0.371955345,1772.89,1.2369,100,292,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17861_x0473295E_y306873N_v1.0",-9999,30.687289,47.32953,0.3671121,1639.62,0.90241,98.0501,359,"upstream"
"Iran","IRN","VNF_e2012-2015_n18769_x0526283E_y275095N_v1.0",-9999,27.509535,52.628306,0.363645511,1717.66,3.07193,100,354,"upstream"
"Iran","IRN","VNF_e2012-2015_n17829_x0462281E_y336959N_v1.0",-9999,33.69592,46.228139,0.358488189,1718.1,1.946,90.3226,372,"upstream"
"Democratic Republic of the Congo","AGO","VNF_e2012-2015_n15876_x0111523E_y063507S_v1.0",-9999,-6.350724,11.152323,0.358086053,1761.43,1.91758,100,174,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14174_x0002476W_y358088N_v1.0",-9999,35.808831,-0.247605,0.356421738,1682.57,1.91864,100,328,"gas downstream"
"Iraq","IRQ","VNF_e2012-2015_n17859_x0473270E_y307636N_v1.0",-9999,30.763569,47.327,0.353806386,1626.83,0.996542,98.7616,323,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n21996_x1067996E_y579843N_v1.0",-9999,57.984332,106.799575,0.350128455,1799.42,2.25452,100,348,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17733_x0440087E_y356291N_v1.0",-9999,35.629093,44.00867,0.337227811,1738.04,1.05857,95.4178,371,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17819_x0460140E_y330297N_v1.0",-9999,33.029697,46.013994,0.337227811,1756.02,1.31508,96.3989,361,"upstream"
"Democratic Republic of the Congo","AGO","VNF_e2012-2015_n15872_x0110524E_y063189S_v1.0",-9999,-6.318941,11.052356,0.330074485,1735.19,1.95466,99.4286,175,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14889_x0059560E_y315896N_v1.0",-9999,31.589637,5.956018,0.32860977,1710.82,0.869954,100,389,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17714_x0437693E_y359809N_v1.0",-9999,35.980914,43.769292,0.319178651,1713.3,1.61125,99.7462,394,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n22016_x1075921E_y584484N_v1.0",-9999,58.448355,107.592055,0.31852408,1744.03,2.76079,99.7135,349,"upstream"
"Angola","AGO","VNF_e2012-2015_n15938_x0121120E_y078471S_v1.0",-9999,-7.847089,12.111975,0.317983984,1730.19,1.79935,96.2963,162,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14938_x0061672E_y318641N_v1.0",-9999,31.864144,6.167171,0.302406347,1628.8,0.895744,100,397,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17885_x0475109E_y316566N_v1.0",-9999,31.656603,47.510911,0.299870248,1730.29,1.21205,98.4127,315,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14918_x0060629E_y316621N_v1.0",-9999,31.662103,6.0629,0.299403535,1666.81,1.81284,100,395,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n22061_x1128064E_y613447N_v1.0",-9999,61.34467,112.806437,0.298015138,1796.99,1.61568,99.5169,414,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11271_x0931202W_y178426N_v1.0",-9999,17.842596,-93.120249,0.29738992,1658.87,1.1183,99.5475,221,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n24957_x1156575E_y063470N_v1.0",-9999,6.347022,115.657527,0.296879177,1834.19,2.03356,97.9695,197,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17910_x0476647E_y307521N_v1.0",-9999,30.752101,47.664686,0.296741218,1706.57,0.97043,100,339,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14919_x0060623E_y316332N_v1.0",-9999,31.633174,6.062317,0.289359819,1702.01,1.28972,100,386,"upstream"
"Iran","IRN","VNF_e2012-2015_n18541_x0502912E_y303484N_v1.0",-9999,30.34844,50.291235,0.283299599,1639.56,1.53254,93.75,368,"upstream"
"Democratic Republic of the Congo","AGO","VNF_e2012-2015_n15863_x0107314E_y062426S_v1.0",-9999,-6.242609,10.731351,0.274210149,1740.52,1.6839,96.2963,162,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17869_x0473610E_y302786N_v1.0",-9999,30.278613,47.361021,0.269955138,1606.4,0.97305,99.7361,379,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11308_x0921981W_y193011N_v1.0",-9999,19.301062,-92.198055,0.268180162,1649.41,1.22609,96.7742,248,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19610_x0708179E_y607471N_v1.0",-9999,60.747071,70.817892,0.267864911,1766.5,1.64689,98.0663,362,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17853_x0472889E_y310336N_v1.0",-9999,31.033604,47.288919,0.267054768,1746.42,1.6015,97.8723,282,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17901_x0476073E_y304872N_v1.0",-9999,30.487245,47.607343,0.264175826,1684.59,1.0347,100,368,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17723_x0438764E_y356853N_v1.0",-9999,35.685305,43.876447,0.261608906,1696.69,1.06381,87.3995,373,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12568_x0634848W_y096693N_v1.0",-9999,9.669314,-63.484807,0.252598122,1830.9,1.18615,99.2933,283,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17902_x0476081E_y304194N_v1.0",-9999,30.419384,47.60812,0.25218219,1722.92,1.23429,100,365,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11321_x0920782W_y194261N_v1.0",-9999,19.426079,-92.078158,0.251717239,1687.45,1.65185,100,257,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12561_x0635286W_y097018N_v1.0",-9999,9.701845,-63.528584,0.248950425,1759.2,0.906636,100,299,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15746_x0076599E_y043043N_v1.0",-9999,4.304312,7.659899,0.247707032,1643.79,1.08997,100,144,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17735_x0440367E_y357269N_v1.0",-9999,35.726881,44.036682,0.247174568,1644.65,1.03023,100,370,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11324_x0920366W_y194384N_v1.0",-9999,19.438435,-92.03658,0.246114338,1703.69,1.86857,100,248,"upstream"
"Kazakhstan","KAZ","VNF_e2012-2015_n17354_x0574330E_y483265N_v1.0",-9999,48.326455,57.433006,0.24229199,1781.03,1.28595,97.878,377,"upstream"
"Libya","LBY","VNF_e2012-2015_n15262_x0223233E_y279872N_v1.0",-9999,27.987188,22.323287,0.241464823,1621.86,1.20157,98.5849,424,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14956_x0067065E_y296958N_v1.0",-9999,29.695806,6.706485,0.23830145,1694.11,1.27577,100,406,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15755_x0079722E_y041461N_v1.0",-9999,4.14605,7.972178,0.238240396,1651.16,1.50162,98.6014,143,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17844_x0471030E_y305642N_v1.0",-9999,30.564248,47.103008,0.238090402,1673.02,0.97946,92.0635,378,"upstream"
"Iran","IRN","VNF_e2012-2015_n18897_x0545343E_y259018N_v1.0",-9999,25.901815,54.534341,0.237562048,1722.61,1.45009,100,347,"refinery"
"Iran","IRN","VNF_e2012-2015_n17918_x0477062E_y323529N_v1.0",-9999,32.352921,47.706206,0.23734102,1645.34,1.58788,99.4792,384,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11267_x0931848W_y178962N_v1.0",-9999,17.896198,-93.184807,0.23709739,1573.21,1.74631,99.1189,227,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14959_x0067875E_y311882N_v1.0",-9999,31.188166,6.787525,0.2369926,1733.56,1.33499,100,388,"upstream"
"Democratic Republic of the Congo","AGO","VNF_e2012-2015_n15882_x0112793E_y063210S_v1.0",-9999,-6.32095,11.279317,0.233056656,1682.21,2.02115,95.2381,168,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14913_x0060470E_y318479N_v1.0",-9999,31.84788,6.047047,0.232800404,1706.73,1.26423,100,396,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11323_x0920426W_y193975N_v1.0",-9999,19.397476,-92.042575,0.232478402,1700.76,1.79649,100,257,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n24941_x1142963E_y058754N_v1.0",-9999,5.875419,114.296336,0.230372911,1751.91,1.88714,100,173,"upstream"
"Egypt","EGY","VNF_e2012-2015_n15331_x0271056E_y307691N_v1.0",-9999,30.76912,27.105602,0.229066116,1728.37,1.17204,99.7506,401,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14916_x0060570E_y317990N_v1.0",-9999,31.799048,6.057042,0.224059961,1695.48,1.34636,100,397,"refinery"
"Russian Federation","RUS","VNF_e2012-2015_n20589_x0835402E_y677928N_v1.0",-9999,67.792785,83.540213,0.223755864,1800.46,1.17026,91.6318,478,"upstream"
"Egypt","EGY","VNF_e2012-2015_n15302_x0260833E_y305337N_v1.0",-9999,30.533709,26.083325,0.22248077,1677.4,1.35379,99.5316,427,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12542_x0636674W_y096277N_v1.0",-9999,9.627709,-63.667408,0.220983473,1813.57,1.02548,100,294,"upstream"
"Iran","IRN","VNF_e2012-2015_n18477_x0498602E_y303905N_v1.0",-9999,30.390491,49.860243,0.220524393,1734.99,1.49828,97.8142,366,"upstream"
"Iran","IRN","VNF_e2012-2015_n18766_x0525833E_y275427N_v1.0",-9999,27.542688,52.583252,0.220318922,1724.18,2.76558,100,356,"upstream"
"Iran","IRN","VNF_e2012-2015_n17846_x0472075E_y325003N_v1.0",-9999,32.50034,47.207524,0.218927883,1785.09,1.70846,87.9357,373,"upstream"
"Democratic Republic of the Congo","AGO","VNF_e2012-2015_n15871_x0110317E_y061412S_v1.0",-9999,-6.141241,11.031687,0.217191359,1636.29,1.38346,94.6108,167,"upstream"
"Libya","LBY","VNF_e2012-2015_n15202_x0197717E_y289098N_v1.0",-9999,28.909756,19.771665,0.216294919,1620.99,1.31321,100,418,"upstream"
"Iran","IRN","VNF_e2012-2015_n18451_x0496863E_y299431N_v1.0",-9999,29.943072,49.686255,0.215103187,1681.18,1.716,100,313,"upstream"
"Angola","AGO","VNF_e2012-2015_n15914_x0118099E_y056579S_v1.0",-9999,-5.657861,11.809944,0.215070605,1659.86,1.78028,100,133,"upstream"
"Libya","LBY","VNF_e2012-2015_n15189_x0196108E_y304028N_v1.0",-9999,30.402844,19.610837,0.214810831,1620.61,1.17505,95.8333,384,"gas downstream"
"Russian Federation","RUS","VNF_e2012-2015_n17254_x0554710E_y515941N_v1.0",-9999,51.594055,55.47095,0.213224301,1781.17,1.38301,98,350,"upstream"
"Democratic Republic of the Congo","AGO","VNF_e2012-2015_n15881_x0112704E_y061604S_v1.0",-9999,-6.160357,11.270379,0.206626628,1687.27,2.05795,100,158,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17770_x0443445E_y334885N_v1.0",-9999,33.488527,44.344495,0.206503051,1724.2,1.29029,99.1453,351,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11304_x0922378W_y195664N_v1.0",-9999,19.566381,-92.237844,0.205519726,1681.9,1.40423,100,248,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20272_x0772339E_y662083N_v1.0",-9999,66.208339,77.233896,0.203738586,1718.02,1.6046,99.2647,408,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15740_x0073937E_y035755N_v1.0",-9999,3.575524,7.393717,0.199955865,1655.08,1.93187,100,159,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12585_x0631549W_y086865N_v1.0",-9999,8.686484,-63.154936,0.199489446,1772.01,1.44727,99.2424,264,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15738_x0072899E_y039895N_v1.0",-9999,3.989489,7.289885,0.199231433,1639.95,1.16708,99.3506,154,"upstream"
"Oman","OMN","VNF_e2012-2015_n19096_x0551044E_y183205N_v1.0",-9999,18.320464,55.104405,0.197932856,1749.59,1.30982,99.7389,383,"upstream"
"Turkmenistan","TKM","VNF_e2012-2015_n17083_x0527691E_y401696N_v1.0",-9999,40.169612,52.769149,0.197639913,1783.45,1.42626,84.0979,327,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12605_x0622625W_y100842N_v1.0",-9999,10.084226,-62.262528,0.197207837,1776.34,1.60886,99.6241,266,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12514_x0640719W_y085270N_v1.0",-9999,8.526968,-64.071901,0.197156176,1760.94,1.42045,99.6,250,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11268_x0931649W_y184407N_v1.0",-9999,18.440654,-93.16491,0.196508061,1704.63,1.13048,97.6303,211,"refinery"
"Saudi Arabia","SAU","VNF_e2012-2015_n18363_x0493918E_y256382N_v1.0",-9999,25.638177,49.391752,0.192619963,1634.01,1.51246,100,392,"upstream"
"Angola","AGO","VNF_e2012-2015_n15904_x0116655E_y054173S_v1.0",-9999,-5.417279,11.665483,0.192209608,1773.98,2.49343,100,125,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11225_x0951706W_y162017N_v1.0",-9999,16.201696,-95.170605,0.191319919,1796.61,1.11051,99.6324,272,"refinery"
"Russian Federation","RUS","VNF_e2012-2015_n20758_x0793883E_y572690N_v1.0",-9999,57.26901,79.388342,0.189747478,1736.77,1.53433,95.9627,322,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14991_x0081640E_y310140N_v1.0",-9999,31.013965,8.163991,0.188878923,1640.92,1.58067,94.6429,392,"upstream"
"Iran","IRN","VNF_e2012-2015_n17802_x0454934E_y340072N_v1.0",-9999,34.007161,45.493411,0.186972152,1819.34,1.49603,100,379,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14897_x0059813E_y316303N_v1.0",-9999,31.630348,5.98132,0.185215669,1668.27,1.30662,99.7396,384,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15479_x0058655E_y060134N_v1.0",-9999,6.01336,5.865453,0.184324218,1687.78,0.956297,84.7458,177,"upstream"
"Angola","AGO","VNF_e2012-2015_n15897_x0115681E_y074613S_v1.0",-9999,-7.461341,11.56809,0.183167123,1691.04,1.84463,53.0769,130,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12498_x0645461W_y093868N_v1.0",-9999,9.386779,-64.546064,0.182719196,1633.76,1.21115,100,270,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15496_x0063594E_y056851N_v1.0",-9999,5.68505,6.359411,0.182298274,1629.17,1.08069,95.2941,170,"upstream"
"Cameroon","CMR","VNF_e2012-2015_n15777_x0084179E_y042742N_v1.0",-9999,4.27424,8.417862,0.179389392,1637.61,1.79014,100,134,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n25670_x1130660E_y032788N_v1.0",-9999,3.278754,113.066035,0.176821298,1693.56,1.86891,94.5055,91,"gas downstream"
"Iraq","IRQ","VNF_e2012-2015_n17874_x0474138E_y301665N_v1.0",-9999,30.166491,47.413783,0.176729717,1609.79,0.924811,100,363,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17863_x0473292E_y305614N_v1.0",-9999,30.561355,47.329193,0.176000588,1519.67,0.980364,100,372,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12579_x0632681W_y097754N_v1.0",-9999,9.775447,-63.268101,0.175318424,1802.49,1.56323,99.6416,279,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17835_x0468377E_y303524N_v1.0",-9999,30.352359,46.837681,0.174332457,1724.62,1.14317,89.5561,383,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n24569_x1053801E_y054478N_v1.0",-9999,5.447831,105.380092,0.173705183,1589.79,2.98139,100,208,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15508_x0065998E_y052500N_v1.0",-9999,5.250046,6.599792,0.172907075,1689.92,1.74918,99.4253,174,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20388_x0783396E_y649331N_v1.0",-9999,64.933086,78.339631,0.172451517,1803.84,1.86611,97.5477,367,"upstream"
"Iran","IRN","VNF_e2012-2015_n18597_x0506171E_y303957N_v1.0",-9999,30.395729,50.61705,0.172121296,1676.19,1.49159,98.8732,355,"upstream"
"Iran","IRN","VNF_e2012-2015_n18542_x0503036E_y292436N_v1.0",-9999,29.243638,50.303612,0.170752859,1719.58,1.50394,99.6774,310,"refinery"
"Turkmenistan","TKM","VNF_e2012-2015_n18853_x0539164E_y377678N_v1.0",-9999,37.767764,53.916378,0.170185759,1764.54,1.37743,96.4088,362,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14917_x0060643E_y317879N_v1.0",-9999,31.787938,6.064346,0.170185172,1703.4,1.92894,100,398,"refinery"
"Iraq","IRQ","VNF_e2012-2015_n17881_x0474437E_y304252N_v1.0",-9999,30.425163,47.443667,0.169812682,1711.92,1.28437,83.2,375,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12513_x0641352W_y085569N_v1.0",-9999,8.556907,-64.135219,0.168910958,1760.08,1.33634,100,249,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11303_x0922536W_y192421N_v1.0",-9999,19.242113,-92.253606,0.166553325,1627.41,1.23103,97.1429,245,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20277_x0772529E_y618819N_v1.0",-9999,61.881865,77.252943,0.165340165,1897.88,2.22152,97.4277,311,"upstream"
"Russia","RUS","VNF_e2012-2015_n16865_x0489596E_y449141N_v1.0",-9999,44.914103,48.959583,0.162956408,1843.28,1.8732,99.4048,336,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17848_x0472512E_y322565N_v1.0",-9999,32.256515,47.251155,0.162316806,1693.73,1.25424,94.8787,371,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12441_x0701980W_y117388N_v1.0",-9999,11.738767,-70.198022,0.161129184,1548.2,0.947892,99.3197,294,"refinery"
"Iraq","IRQ","VNF_e2012-2015_n17898_x0475985E_y305304N_v1.0",-9999,30.530429,47.598533,0.161068717,1706.86,1.01224,98.6301,365,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17873_x0474063E_y321206N_v1.0",-9999,32.120627,47.406286,0.159802135,1714.22,1.40158,99.0881,329,"upstream"
"Iran","IRN","VNF_e2012-2015_n18796_x0531216E_y292565N_v1.0",-9999,29.256462,53.121562,0.158895127,1762.7,1.74737,100,342,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n24558_x1052177E_y054341N_v1.0",-9999,5.434081,105.217747,0.15829662,1663.6,1.91481,94.2584,209,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15765_x0081670E_y042888N_v1.0",-9999,4.288828,8.166981,0.158095552,1615.38,1.9786,98.4127,126,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17923_x0477165E_y302671N_v1.0",-9999,30.267117,47.716502,0.157914737,1671.07,0.972041,99.1758,364,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n24446_x1036489E_y057354N_v1.0",-9999,5.735422,103.648915,0.156549529,1750.66,1.74941,100,206,"upstream"
"Iran","IRN","VNF_e2012-2015_n18543_x0503131E_y292155N_v1.0",-9999,29.215469,50.313081,0.154404999,1690.51,1.58399,99.3421,304,"refinery"
"Iran","IRN","VNF_e2012-2015_n18037_x0482797E_y307500N_v1.0",-9999,30.750022,48.27972,0.153060925,1671.85,0.959211,99.4475,362,"upstream"
"Turkmenistan","TKM","VNF_e2012-2015_n18856_x0539224E_y379291N_v1.0",-9999,37.929057,53.922442,0.152778256,1815.44,1.28073,97.2145,359,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14893_x0059720E_y318333N_v1.0",-9999,31.833262,5.97199,0.151312367,1704.81,0.849953,65.9259,405,"upstream"
"Kuwait","KWT","VNF_e2012-2015_n17895_x0475843E_y290474N_v1.0",-9999,29.047439,47.584292,0.151183214,1834.03,0.960136,92.5134,374,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17817_x0459638E_y313578N_v1.0",-9999,31.357764,45.96384,0.150992126,1733.93,1.08595,94.3787,338,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15773_x0083668E_y043167N_v1.0",-9999,4.316737,8.366756,0.150022302,1736.84,1.70151,99.2188,128,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12439_x0702256W_y116236N_v1.0",-9999,11.623623,-70.225583,0.14963543,1645.87,0.700299,99.2908,282,"refinery"
"Kazakhstan","KAZ","VNF_e2012-2015_n20640_x0646831E_y464264N_v1.0",-9999,46.426353,64.683121,0.149598152,1772.83,1.59855,96.4194,391,"upstream"
"Iran","IRN","VNF_e2012-2015_n18767_x0525957E_y275181N_v1.0",-9999,27.518064,52.595717,0.148804446,1742.29,3.69737,100,337,"refinery"
"Russian Federation","RUS","VNF_e2012-2015_n21997_x1068208E_y579882N_v1.0",-9999,57.988172,106.820849,0.147858399,1675.02,1.09151,98.5075,335,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15505_x0065170E_y056597N_v1.0",-9999,5.659739,6.516985,0.147772101,1655.78,1.7031,98.6928,153,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20115_x0767698E_y634684N_v1.0",-9999,63.468372,76.769803,0.147722201,1712.59,1.46762,60.4457,359,"upstream"
"Qatar","QAT","VNF_e2012-2015_n18678_x0515380E_y258841N_v1.0",-9999,25.884074,51.537992,0.147648232,1666,1.46873,100,371,"gas downstream"
"Nigeria","NGA","VNF_e2012-2015_n15757_x0080107E_y045523N_v1.0",-9999,4.552281,8.010728,0.147357931,1762.58,1.52719,98.6395,147,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14173_x0002696W_y358132N_v1.0",-9999,35.813231,-0.26964,0.147211459,1679.58,2.26963,99.6845,317,"gas downstream"
"Russian Federation","RUS","VNF_e2012-2015_n17224_x0547564E_y518746N_v1.0",-9999,51.874609,54.756396,0.146966068,1753.24,2.08912,98.0114,352,"upstream"
