"cntry_name","cntry_iso","catalog_id","id_number","latitude","longitude","flr_volume","avg_temp","ellip","dtc_freq","clr_obs","flr_type"
"Iran","IRN","VNF_e2012-2015_n18546_x0503501E_y297351N_v1.0",-9999,29.735099,50.350063,0.035026348,1670.16,2.48286,85.7143,364,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19707_x0731750E_y609134N_v1.0",-9999,60.913421,73.175022,0.034964413,1812.56,1.91975,85.5072,345,"upstream"
"Turkmenistan","TKM","VNF_e2012-2015_n18777_x0527366E_y394645N_v1.0",-9999,39.464528,52.736632,0.034834086,1793.72,2.24166,94.4262,305,"upstream"
"Saudi Arabia","SAU","VNF_e2012-2015_n18452_x0496876E_y273006N_v1.0",-9999,27.300627,49.687559,0.034828802,1699.76,1.7948,90.3409,352,"upstream"
"United States","USA","VNF_e2016_n1447_x1028971W_y476609N_v1.0",-9999,47.660887,-102.8971,0.034800623,1793.39,2.41821,45.4545,341,"upstream"
"Iran","IRN","VNF_e2012-2015_n18764_x0525447E_y263097N_v1.0",-9999,26.309736,52.544732,0.034792991,1733.12,2.02009,98.5915,355,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n16752_x0441741E_y560918N_v1.0",-9999,56.091777,44.174069,0.034788001,1833.65,2.14889,66.2963,270,"refinery"
"Iran","IRN","VNF_e2012-2015_n18440_x0496118E_y308919N_v1.0",-9999,30.891939,49.611827,0.034765106,1669.16,1.76355,83.3766,385,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19677_x0726188E_y610196N_v1.0",-9999,61.019579,72.618837,0.034758355,1819.65,2.0668,83.9437,355,"upstream"
"Brunei","BRN","VNF_e2012-2015_n25735_x1140703E_y049497N_v1.0",-9999,4.949663,114.070295,0.034655032,1723.88,2.8558,55.5556,90,"upstream"
"Algeria","DZA","VNF_e2012-2015_n15085_x0099197E_y277422N_v1.0",-9999,27.742235,9.919715,0.034598675,1635.44,1.11391,71.4286,378,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17710_x0437479E_y363139N_v1.0",-9999,36.313905,43.74793,0.034539969,1785,2.1207,84.3902,410,"upstream"
"Iraq","IRQ","VNF_e2012-2015_n17828_x0462189E_y309965N_v1.0",-9999,30.996476,46.218872,0.034523237,1654.6,1.61932,85.2151,372,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n26216_x1429085E_y466265N_v1.0",-9999,46.62646,142.908516,0.034452497,1377.87,1.78769,77.2201,259,"refinery"
"Peru","PER","VNF_e2012-2015_n12634_x0807375W_y036068S_v1.0",-9999,-3.606786,-80.737484,0.034418741,1735.65,1.97905,83.7662,154,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19681_x0727077E_y607793N_v1.0",-9999,60.779299,72.707659,0.034414044,1738.05,1.92871,84.6608,339,"upstream"
"China","CHN","VNF_e2012-2015_n24307_x1194630E_y379592N_v1.0",-9999,37.959156,119.463012,0.034406412,1727.7,2.22579,91.0448,268,"upstream"
"Saudi Arabia","SAU","VNF_e2012-2015_n18506_x0499995E_y267822N_v1.0",-9999,26.78216,49.99948,0.034369428,1695.86,2.36033,80.9783,368,"upstream"
"Indonesia","IDN","VNF_e2012-2015_n25529_x1083989E_y063781S_v1.0",-9999,-6.378083,108.398907,0.034365612,1616.91,1.8948,80,80,"refinery"
"Mexico","MEX","VNF_e2012-2015_n11264_x0933111W_y180663N_v1.0",-9999,18.066263,-93.311057,0.034265812,1675.53,1.52228,48.9583,192,"upstream"
"Uzbekistan","UZB","VNF_e2012-2015_n21322_x0646213E_y388112N_v1.0",-9999,38.811204,64.62133,0.034243797,1777.48,2.38869,81.6754,382,"upstream"
"Saudi Arabia","SAU","VNF_e2012-2015_n18233_x0491986E_y240429N_v1.0",-9999,24.042902,49.198585,0.034200061,1696.93,1.6015,89.6641,387,"upstream"
"Gabon","GAB","VNF_e2012-2015_n15833_x0093446E_y003900S_v1.0",-9999,-0.390019,9.344632,0.034181862,1668.44,1.70843,81.8182,143,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19910_x0757173E_y615775N_v1.0",-9999,61.577523,75.717346,0.034140181,1745.05,1.93635,71.1429,350,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n16866_x0489655E_y558686N_v1.0",-9999,55.868621,48.96553,0.034075898,1908.45,2.12544,64.6617,266,"refinery"
"India","IND","VNF_e2012-2015_n22460_x0954766E_y274610N_v1.0",-9999,27.460986,95.476584,0.034040968,1742.88,2.17819,81.5789,190,"upstream"
"Indonesia","IDN","VNF_e2012-2015_n25080_x1011336E_y012612N_v1.0",-9999,1.261183,101.133576,0.034035391,1638.28,1.60662,82.1782,101,"upstream"
"Iran","IRN","VNF_e2012-2015_n18491_x0499355E_y310069N_v1.0",-9999,31.006933,49.935479,0.034033042,1682.65,4.93355,75.4667,375,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15456_x0053427E_y061535N_v1.0",-9999,6.153539,5.34268,0.033880407,1813.94,1.54905,82.659,173,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n16369_x0561120E_y579180N_v1.0",-9999,57.918003,56.11195,0.033878352,1697.45,2.77565,62.9921,254,"upstream"
"Algeria","DZA","VNF_e2012-2015_n15006_x0089679E_y281534N_v1.0",-9999,28.153381,8.967866,0.033797338,1654.53,2.00192,71.1911,361,"upstream"
"Thailand","THA","VNF_e2012-2015_n24389_x1005416E_y117231N_v1.0",-9999,11.723118,100.541609,0.033787064,1702.93,2.75499,93.2432,148,"upstream"
"Pakistan","PAK","VNF_e2012-2015_n21511_x0713066E_y332671N_v1.0",-9999,33.267064,71.306602,0.033771507,1694.54,1.43429,90.3509,342,"upstream"
"United Kingdom","GBR","VNF_e2012-2015_n14291_x0017198E_y610945N_v1.0",-9999,61.094452,1.719846,0.033758005,1694.32,1.49641,67.6329,207,"upstream"
"United States","USA","VNF_e2016_n1206_x1033235W_y477319N_v1.0",-9999,47.731912,-103.323522,0.033699299,1788.74,1.94206,72.3127,307,"upstream"
"Egypt","EGY","VNF_e2012-2015_n15321_x0269746E_y307549N_v1.0",-9999,30.754897,26.974566,0.033690493,1654.32,1.39774,91.7453,424,"upstream"
"Ecuador","ECU","VNF_e2012-2015_n12715_x0766558W_y002459S_v1.0",-9999,-0.245901,-76.655769,0.033684035,1651.51,1.6015,77.4194,124,"upstream"
"Egypt","EGY","VNF_e2012-2015_n17409_x0303168E_y313522N_v1.0",-9999,31.352158,30.316802,0.033585409,1731.1,2.11753,82.5737,373,"gas downstream"
"Iraq","IRQ","VNF_e2012-2015_n17708_x0437213E_y362036N_v1.0",-9999,36.203628,43.721332,0.033549598,1822.97,1.49372,77.25,400,"upstream"
"Cameroon","CMR","VNF_e2012-2015_n15785_x0085006E_y043029N_v1.0",-9999,4.302924,8.500589,0.033488838,1670.47,2.00069,93.2039,103,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15675_x0057737E_y049131N_v1.0",-9999,4.91311,5.77372,0.033403714,1691.35,1.574,43.0464,151,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19919_x0757432E_y608307N_v1.0",-9999,60.830701,75.743171,0.033356162,1869.58,2.26126,50.9859,355,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19503_x0669607E_y617533N_v1.0",-9999,61.753287,66.960662,0.033224367,1903.25,2.02713,86.1972,355,"upstream"
"Mexico","MEX","VNF_e2012-2015_n11310_x0921868W_y195654N_v1.0",-9999,19.565421,-92.1868,0.033220551,1408.73,1.54911,97.6303,211,"upstream"
"Equatorial Guinea","GNQ","VNF_e2012-2015_n15832_x0093472E_y015333N_v1.0",-9999,1.533253,9.347248,0.033192666,1652.87,2.34519,72.973,74,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n16382_x0565065E_y651608N_v1.0",-9999,65.160797,56.506483,0.033180925,1805.18,1.98463,70.5722,367,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20537_x0818294E_y696204N_v1.0",-9999,69.620383,81.829446,0.033140711,1841.14,1.6015,80.1193,503,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12443_x0701578W_y116225N_v1.0",-9999,11.622517,-70.157831,0.033120164,1675.5,1.57942,90.4382,251,"upstream"
"Myanmar","MMR","VNF_e2012-2015_n24350_x0968687E_y130483N_v1.0",-9999,13.048349,96.868738,0.033090224,1520.57,1.75271,88.7574,169,"upstream"
"Egypt","EGY","VNF_e2012-2015_n17511_x0336212E_y274728N_v1.0",-9999,27.472841,33.621177,0.033073493,1786.34,1.36591,69.4789,403,"upstream"
"Brazil","BRA","VNF_e2012-2015_n13936_x0402411W_y226640S_v1.0",-9999,-22.663982,-40.241114,0.033071438,1685.54,2.48623,79.646,226,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n16368_x0560773E_y677677N_v1.0",-9999,67.767692,56.077301,0.033008329,1842.4,1.6015,74.6544,434,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15441_x0051331E_y058607N_v1.0",-9999,5.860726,5.13308,0.033005394,1708.71,2.15174,43.2099,162,"upstream"
"India","IND","VNF_e2012-2015_n21934_x0866076E_y202422N_v1.0",-9999,20.24215,86.607578,0.032966648,1519.24,0.630358,65.9004,261,"refinery"
"Russian Federation","RUS","VNF_e2012-2015_n20023_x0763404E_y593554N_v1.0",-9999,59.355366,76.340355,0.032940817,1777.48,1.63244,87.5,360,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n24445_x1035840E_y059037N_v1.0",-9999,5.903708,103.583954,0.032912051,1682.66,2.05474,75.7353,136,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14177_x0001827W_y357994N_v1.0",-9999,35.799402,-0.18268,0.032891211,1496.62,0.974951,90.4321,324,"gas downstream"
"Australia","AUS","VNF_e2012-2015_n25882_x1141155E_y215403S_v1.0",-9999,-21.540294,114.115455,0.032859803,1760.32,1.5861,69.8718,312,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n25724_x1138564E_y046744N_v1.0",-9999,4.674418,113.856446,0.032824579,1648.27,3.08127,73.8636,88,"upstream"
"Iran","IRN","VNF_e2012-2015_n18606_x0506769E_y300684N_v1.0",-9999,30.068397,50.676918,0.032804913,1746,1.51617,80.6094,361,"upstream"
"Indonesia","IDN","VNF_e2012-2015_n25403_x1041207E_y034064S_v1.0",-9999,-3.406401,104.120748,0.032772918,1734.02,2.02897,77.0492,61,"upstream"
"Egypt","EGY","VNF_e2012-2015_n15312_x0267053E_y306188N_v1.0",-9999,30.618763,26.705262,0.032710396,1695.9,1.20841,95.4128,436,"upstream"
"Indonesia","IDN","VNF_e2012-2015_n25470_x1060025E_y049041N_v1.0",-9999,4.904081,106.00245,0.032694252,1633.86,1.6015,88.8235,170,"upstream"
"Oman","OMN","VNF_e2012-2015_n18976_x0594106E_y226604N_v1.0",-9999,22.660402,59.410627,0.032682511,1478.68,0.922841,73.7609,343,"gas downstream"
"Turkmenistan","TKM","VNF_e2012-2015_n18820_x0534083E_y395259N_v1.0",-9999,39.525906,53.40827,0.032670183,1748.55,1.84189,77.2118,373,"upstream"
"Egypt","EGY","VNF_e2012-2015_n17483_x0331780E_y288686N_v1.0",-9999,28.868589,33.177988,0.032669889,1605.66,1.06684,93.3673,392,"upstream"
"Egypt","EGY","VNF_e2012-2015_n15360_x0278357E_y300225N_v1.0",-9999,30.022466,27.835672,0.032637307,1651.28,1.58723,93.5484,434,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n17298_x0563453E_y547855N_v1.0",-9999,54.785526,56.345349,0.032603551,1837.21,1.81612,83.6879,282,"upstream"
"Egypt","EGY","VNF_e2012-2015_n15290_x0258237E_y303419N_v1.0",-9999,30.341946,25.823727,0.032588875,1699.52,1.34843,83.0233,430,"upstream"
"Kuwait","KWT","VNF_e2016_n8556_x0477465E_y298462N_v1.0",-9999,29.846241,47.746509,0.03258682,1622.61,3.527,86.8895,389,"upstream"
"Gabon","GAB","VNF_e2012-2015_n15812_x0087825E_y012816S_v1.0",-9999,-1.281621,8.782505,0.032565099,1597.84,1.41333,83.3333,120,"upstream"
"Cameroon","CMR","VNF_e2012-2015_n15786_x0085324E_y043334N_v1.0",-9999,4.333354,8.532353,0.032535159,1621.52,2.37934,91.2088,91,"upstream"
"India","IND","VNF_e2012-2015_n22454_x0954003E_y275353N_v1.0",-9999,27.535284,95.400335,0.032516079,1727.05,2.02583,79.0816,196,"upstream"
"Brazil","BRA","VNF_e2012-2015_n13971_x0397402W_y219928S_v1.0",-9999,-21.992767,-39.740195,0.032445045,1721.93,1.74153,40.4348,230,"upstream"
"Australia","AUS","VNF_e2012-2015_n25901_x1164463E_y195883S_v1.0",-9999,-19.588324,116.446277,0.032426259,1611.87,1.93678,41.0256,312,"upstream"
"Norway","NOR","VNF_e2012-2015_n14309_x0022468E_y588420N_v1.0",-9999,58.842004,2.246809,0.03239808,1655.95,1.6015,16.0377,212,"upstream"
"United Arab Emirates","ARE","VNF_e2012-2015_n18874_x0541406E_y242138N_v1.0",-9999,24.213815,54.140643,0.032344364,1647.47,1.90023,44.1096,365,"upstream"
"China","CHN","VNF_e2012-2015_n24310_x1195274E_y381408N_v1.0",-9999,38.140798,119.527402,0.032240748,1747.08,2.59389,91.1111,270,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20729_x0732846E_y550857N_v1.0",-9999,55.085743,73.284557,0.032229594,1862.98,2.22704,85.4227,343,"upstream"
"Egypt","EGY","VNF_e2012-2015_n15400_x0297541E_y310293N_v1.0",-9999,31.029319,29.754106,0.032221082,1724.15,1.45243,89.2944,411,"refinery"
"Oman","OMN","VNF_e2012-2015_n19243_x0578754E_y214013N_v1.0",-9999,21.401312,57.875372,0.032141241,1775.36,1.72682,88.5027,374,"upstream"
"Algeria","DZA","VNF_e2016_n6677_x0096235E_y275269N_v1.0",-9999,27.526883,9.623515,0.032130087,1662.02,1,88.6544,379,"upstream"
"Saudi Arabia","SAU","VNF_e2012-2015_n18455_x0496988E_y260343N_v1.0",-9999,26.034267,49.698772,0.032096331,1733.88,1.86831,75.2604,384,"upstream"
"Oman","OMN","VNF_e2012-2015_n19153_x0563094E_y188577N_v1.0",-9999,18.857714,56.309402,0.032082829,1774.52,1.75392,91.3158,380,"upstream"
"Tunisia","TUN","VNF_e2012-2015_n15097_x0100220E_y313994N_v1.0",-9999,31.399399,10.022036,0.032079894,1658.89,2.49613,77.2727,396,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14983_x0079063E_y303892N_v1.0",-9999,30.389196,7.906324,0.03206962,1648.4,1.6015,94.1953,379,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n22023_x1080724E_y594656N_v1.0",-9999,59.465616,108.072384,0.031975103,1889.45,1.63755,87.5931,403,"upstream"
"China","CHN","VNF_e2012-2015_n26275_x1206127E_y397999N_v1.0",-9999,39.799876,120.612656,0.031904363,1746.99,1.82072,91.8644,295,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12590_x0629861W_y086665N_v1.0",-9999,8.666493,-62.986136,0.031877945,1801.7,1.68019,89.6552,232,"upstream"
"Kuwait","KWT","VNF_e2012-2015_n17926_x0477259E_y298772N_v1.0",-9999,29.877167,47.725934,0.0318709,1610.26,2.68395,41.3265,392,"upstream"
"Kazakhstan","KAZ","VNF_e2012-2015_n20685_x0656384E_y457694N_v1.0",-9999,45.76939,65.638365,0.031863856,1732.36,1.99574,74.1294,402,"upstream"
"United Arab Emirates","ARE","VNF_e2012-2015_n18831_x0536535E_y238495N_v1.0",-9999,23.849534,53.653543,0.031851821,1688.54,2.31171,83.9286,392,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19698_x0729968E_y611597N_v1.0",-9999,61.159711,72.996755,0.031842428,1886.75,2.06003,79.0419,334,"upstream"
"Turkmenistan","TKM","VNF_e2012-2015_n21333_x0646836E_y385648N_v1.0",-9999,38.56477,64.683625,0.031818358,1642.32,1.21869,94.0379,369,"upstream"
"Libya","LBY","VNF_e2012-2015_n15139_x0126980E_y327915N_v1.0",-9999,32.791504,12.698003,0.031805443,1660.25,1.39613,79.4038,369,"refinery"
"United States","USA","VNF_e2012-2015_n5037_x1029026W_y479631N_v1.0",-9999,47.963131,-102.902649,0.031804269,1794.17,2.21268,47.5362,345,"upstream"
"United Kingdom","GBR","VNF_e2012-2015_n14284_x0015700E_y593602N_v1.0",-9999,59.36016,1.570049,0.031770513,1787.28,1.50429,68.6869,198,"upstream"
"Norway","NOR","VNF_e2012-2015_n14329_x0050200E_y608083N_v1.0",-9999,60.808276,5.020007,0.031741454,1760.53,3.08945,66.1017,236,"refinery"
"Russian Federation","RUS","VNF_e2012-2015_n16983_x0516061E_y526457N_v1.0",-9999,52.645687,51.606066,0.031650166,1602.86,1.14634,87.2414,290,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n16877_x0495755E_y528459N_v1.0",-9999,52.845876,49.575472,0.031647524,1736.71,1.43901,85.9316,263,"upstream"
"Oman","OMN","VNF_e2012-2015_n19186_x0564896E_y223274N_v1.0",-9999,22.327369,56.489614,0.031632554,1775.47,1.56809,40.625,384,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n21978_x1064447E_y581650N_v1.0",-9999,58.165045,106.444742,0.031630499,1341.75,0.88398,83.9378,386,"upstream"
"Uzbekistan","UZB","VNF_e2012-2015_n21304_x0643203E_y390636N_v1.0",-9999,39.063607,64.320254,0.031583828,1805.93,1.98202,91.9444,360,"upstream"
"Iraq","IRQ","VNF_e2016_n8395_x0441872E_y354835N_v1.0",-9999,35.483514,44.187169,0.031580893,1700.61,0.616894,16.0105,381,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19471_x0646846E_y600839N_v1.0",-9999,60.083919,64.684644,0.031578251,1701.77,1.192,88.2883,333,"upstream"
"Ecuador","ECU","VNF_e2012-2015_n12719_x0766340W_y003768S_v1.0",-9999,-0.376822,-76.633988,0.031552127,1617.88,1.17326,80.6723,119,"upstream"
"Cameroon","CMR","VNF_e2012-2015_n15784_x0084569E_y041352N_v1.0",-9999,4.135198,8.456905,0.031542147,1578.11,2.62893,83.5052,97,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20495_x0797796E_y589812N_v1.0",-9999,58.981178,79.779636,0.031522187,1925.24,1.9482,67.9191,346,"upstream"
"United States","USA","VNF_e2012-2015_n7364_x1031754W_y321782N_v1.0",-9999,32.178199,-103.175408,0.031457023,1791.87,1.92717,27.9635,329,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20306_x0773895E_y623022N_v1.0",-9999,62.302158,77.389493,0.031457023,1767.79,2.04209,81.0496,343,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20752_x0787418E_y567489N_v1.0",-9999,56.74886,78.741778,0.031396262,1799.88,1.92355,86.2573,342,"upstream"
"Ecuador","ECU","VNF_e2012-2015_n12682_x0768484W_y003953S_v1.0",-9999,-0.395319,-76.848419,0.031378357,1814.68,2.07337,79.3103,116,"upstream"
"Qatar","QAT","VNF_e2012-2015_n18681_x0515495E_y249560N_v1.0",-9999,24.956026,51.5495,0.031350765,1689.29,1.8267,92.3077,377,"refinery"
"Oman","OMN","VNF_e2012-2015_n19188_x0564989E_y193748N_v1.0",-9999,19.374771,56.498922,0.03132787,1766.64,0.97474,97.0667,375,"upstream"
"Indonesia","IDN","VNF_e2012-2015_n25837_x1174235E_y003394S_v1.0",-9999,-0.339384,117.423499,0.031260064,1727.03,3.39101,86.3946,147,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20042_x0765264E_y611406N_v1.0",-9999,61.140551,76.526394,0.031223667,1686.93,1.75029,77.5342,365,"upstream"
"Australia","AUS","VNF_e2012-2015_n26651_x1315544E_y240017S_v1.0",-9999,-24.001711,131.554409,0.031143239,1596.42,0.932646,94.6429,280,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15698_x0066466E_y044014N_v1.0",-9999,4.401362,6.646575,0.031140598,1592.78,1.49276,57.3333,150,"upstream"
"Mexico","MEX","VNF_e2016_n4519_x0943646W_y180734N_v1.0",-9999,18.073385,-94.364642,0.031138543,1681.12,0.288705,38.3333,180,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n19790_x0747232E_y617157N_v1.0",-9999,61.715681,74.72324,0.031126215,1843.5,1.96517,50.8671,346,"upstream"
"Brazil","BRA","VNF_e2012-2015_n13990_x0383217W_y126530S_v1.0",-9999,-12.653022,-38.321694,0.031120931,1849.78,4.12257,56.7398,319,"upstream"
"Vietnam","VNM","VNF_e2012-2015_n24453_x1040556E_y071619N_v1.0",-9999,7.161896,104.05556,0.031060758,1696.8,2.30555,95.2663,169,"upstream"
"India","IND","VNF_e2012-2015_n22453_x0953950E_y273018N_v1.0",-9999,27.301822,95.394977,0.031051952,1711.02,2.60737,79.2079,202,"upstream"
"Australia/Indonesia","TLS","VNF_e2012-2015_n26458_x1259855E_y106143S_v1.0",-9999,-10.6143,125.985455,0.031012325,1534.92,1.88739,64.2023,257,"upstream"
"Tunisia","TUN","VNF_e2012-2015_n15032_x0092429E_y317015N_v1.0",-9999,31.701468,9.242913,0.030940704,1668.64,2.13687,80.2564,390,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n26227_x1432526E_y513965N_v1.0",-9999,51.396487,143.252587,0.030926614,1649.65,1.66842,50.9202,326,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12508_x0642626W_y096614N_v1.0",-9999,9.66141,-64.262573,0.030905774,1740,1.65079,55.9184,245,"upstream"
"Russian Federation","RUS","VNF_e2016_n9742_x0749574E_y612059N_v1.0",-9999,61.205947,74.957442,0.030896087,1832,2.58717,46.4935,385,"upstream"
"Canada","CAN","VNF_e2012-2015_n2926_x1114777W_y570068N_v1.0",-9999,57.006814,-111.477731,0.03087055,1485.64,1.30283,77.8098,347,"refinery"
"Vietnam","VNM","VNF_e2012-2015_n24850_x1078279E_y095553N_v1.0",-9999,9.555326,107.827948,0.030859102,1714.56,2.35084,69.7674,172,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20025_x0763662E_y609963N_v1.0",-9999,60.99631,76.366185,0.030685333,1860.72,2.92362,76.2346,324,"upstream"
"Argentina","ARG","VNF_e2012-2015_n13355_x0683477W_y528993S_v1.0",-9999,-52.899281,-68.347742,0.030680049,1767.91,2.10751,79.3846,325,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20311_x0774168E_y653088N_v1.0",-9999,65.308755,77.416827,0.030660676,1922.73,2.30965,84.3407,364,"upstream"
"Sri Lanka","LKA","VNF_e2012-2015_n21869_x0799563E_y069598N_v1.0",-9999,6.95982,79.956252,0.030635726,1576.71,2.38181,70.5882,170,"refinery"
"Nigeria","NGA","VNF_e2012-2015_n15670_x0056151E_y048810N_v1.0",-9999,4.880952,5.61513,0.030632791,1651.87,1.54974,40.8163,147,"upstream"
"Venezuela","VEN","VNF_e2012-2015_n12419_x0717924W_y100818N_v1.0",-9999,10.081806,-71.7924,0.030624572,1480.66,2.26143,72.3926,163,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15446_x0052008E_y058171N_v1.0",-9999,5.817135,5.200849,0.030589935,1725.14,2.1296,57.1429,161,"upstream"
"Uzbekistan","UZB","VNF_e2012-2015_n21324_x0646233E_y390786N_v1.0",-9999,39.078569,64.623299,0.030572911,1780.36,1.41786,93.0052,386,"upstream"
"India","IND","VNF_e2012-2015_n22461_x0954812E_y273404N_v1.0",-9999,27.340356,95.481207,0.030572911,1752.22,3.78556,79.8969,194,"upstream"
"Kazakhstan","KAZ","VNF_e2012-2015_n20701_x0661383E_y458304N_v1.0",-9999,45.830438,66.138263,0.030541503,1770.65,1.92056,89.1688,397,"upstream"
"Indonesia","IDN","VNF_e2012-2015_n25079_x1011182E_y006821N_v1.0",-9999,0.682082,101.118151,0.030529468,1652.68,2.24269,79.7468,79,"upstream"
"Pakistan","PAK","VNF_e2012-2015_n21522_x0719390E_y334074N_v1.0",-9999,33.407447,71.938993,0.030495712,1768.69,2.54322,83.125,320,"upstream"
"Gabon","GAB","VNF_e2012-2015_n15802_x0086959E_y011802S_v1.0",-9999,-1.180226,8.695892,0.030474872,1653.95,2.01711,88.6957,115,"upstream"
"United Arab Emirates","ARE","VNF_e2012-2015_n18828_x0536214E_y248287N_v1.0",-9999,24.828668,53.621429,0.030440822,1597.12,1.83189,86.8132,364,"upstream"
"Tunisia","TUN","VNF_e2012-2015_n15106_x0102380E_y316550N_v1.0",-9999,31.655001,10.238006,0.03043818,1732.68,1.79511,79.0816,392,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n20073_x0766634E_y610990N_v1.0",-9999,61.099014,76.663378,0.030434658,1850.97,2.45903,79.2507,347,"upstream"
"Indonesia","IDN","VNF_e2012-2015_n25475_x1062267E_y041644N_v1.0",-9999,4.164382,106.22666,0.030375952,1609.38,1.6015,86.9565,138,"upstream"
"Indonesia","IDN","VNF_e2012-2015_n25605_x1116511E_y072682S_v1.0",-9999,-7.268199,111.651061,0.030374484,1863.77,1.43039,91.6667,132,"upstream"
"Russian Federation","RUS","VNF_e2012-2015_n16441_x0573143E_y662136N_v1.0",-9999,66.213636,57.314279,0.030351589,1791.06,1.65599,73.8889,360,"upstream"
"United Kingdom","GBR","VNF_e2012-2015_n14254_x0002491E_y584606N_v1.0",-9999,58.460635,0.249088,0.030305211,1759.19,1.6364,67.6056,213,"upstream"
"India","IND","VNF_e2012-2015_n22441_x0952363E_y274815N_v1.0",-9999,27.481479,95.236268,0.03030345,1805.59,1.46535,85.4271,199,"upstream"
"Malaysia","MYS","VNF_e2012-2015_n25189_x1021265E_y022651N_v1.0",-9999,2.265115,102.126542,0.030294644,1365.6,1.7459,75,100,"refinery"
"Vietnam","VNM","VNF_e2012-2015_n24869_x1079836E_y097520N_v1.0",-9999,9.751985,107.983553,0.030284958,1647.44,1.6015,87.0787,178,"upstream"
"Algeria","DZA","VNF_e2012-2015_n14799_x0006313E_y277824N_v1.0",-9999,27.782403,0.631296,0.030266465,1693.72,1.44406,80.9917,363,"upstream"
"Saudi Arabia","SAU","VNF_e2012-2015_n17564_x0382536E_y239799N_v1.0",-9999,23.979855,38.253625,0.030266465,1773.69,2.78082,45.974,385,"refinery"
"Iran","IRN","VNF_e2012-2015_n18101_x0490043E_y322861N_v1.0",-9999,32.286127,49.004308,0.030238286,1742.68,0.950746,91.5301,366,"upstream"
"Qatar","QAT","VNF_e2012-2015_n18689_x0516082E_y259347N_v1.0",-9999,25.934701,51.608167,0.030229187,1703.62,1.57243,33.7696,382,"gas downstream"
"Gabon","GAB","VNF_e2012-2015_n15814_x0088038E_y011163S_v1.0",-9999,-1.116342,8.803795,0.030179874,1738.29,3.3097,80.8696,115,"upstream"
"Uzbekistan","UZB","VNF_e2012-2015_n21311_x0645524E_y392077N_v1.0",-9999,39.207717,64.552356,0.03016872,1765.74,2.65319,89.1753,388,"upstream"
"Iran","IRN","VNF_e2012-2015_n18229_x0491961E_y321425N_v1.0",-9999,32.142513,49.196095,0.030129974,1776.89,1.50254,93.5829,374,"upstream"
"Indonesia","IDN","VNF_e2012-2015_n25427_x1042675E_y036351S_v1.0",-9999,-3.635144,104.26746,0.030116472,1706.8,2.01408,65.3333,75,"upstream"
"Kazakhstan","KAZ","VNF_e2012-2015_n17145_x0533986E_y461790N_v1.0",-9999,46.17897,53.398565,0.030105317,1704.97,1.99687,87.4618,327,"upstream"
"Nigeria","NGA","VNF_e2012-2015_n15427_x0048314E_y057270N_v1.0",-9999,5.727049,4.831424,0.030087706,1632.02,2.35742,80,140,"upstream"
"Algeria","DZA","VNF_e2012-2015_n15050_x0096666E_y291087N_v1.0",-9999,29.108744,9.666554,0.030084183,1579.13,1.40624,12.4668,377,"upstream"
