"cntry_name","cntry_iso","catalog_id","id_number","latitude","longitude","flr_volume","avg_temp","ellip","dtc_freq","clr_obs","flr_type"
"Iraq","IRQ",-9999,8866,30.763562,47.327039,0.447008031,1624.31,-9999,0.96875,256,"upstream"
"Venezuela","VEN",-9999,5554,9.735482,-63.473311,0.44371756,1807.24,-9999,1,160,"upstream"
"Iran","IRN",-9999,9015,30.750289,48.279766,0.430949005,1671.45,-9999,1,317,"upstream"
"Iran","IRN",-9999,9701,26.851597,55.851655,0.430000903,1743.78,-9999,1,230,"upstream"
"Angola","AGO",-9999,7645,-7.847184,12.112163,0.410263946,1727.8,-9999,1,159,"upstream"
"Kazakhstan","KAZ",-9999,8473,48.234444,57.346503,0.410093698,1788.05,-9999,0.970803,274,"upstream"
"Iraq","IRQ",-9999,8912,30.478867,47.60589,0.398182251,1675.18,-9999,1,293,"upstream"
"Algeria","DZA",-9999,6901,31.864429,6.167423,0.395496451,1631.92,-9999,0.977707,314,"upstream"
"Russian Federation","RUS",-9999,11642,60.146963,109.105148,0.395343816,1769.98,-9999,0.996516,287,"upstream"
"Iraq","IRQ",-9999,8824,31.768916,46.064623,0.39010137,1773.95,-9999,0.986063,287,"upstream"
"Iraq","IRQ",-9999,8922,30.752099,47.664648,0.372433799,1703.06,-9999,1,280,"upstream"
"Venezuela","VEN",-9999,5547,9.6531,-63.532271,0.369090493,1776.32,-9999,1,150,"upstream"
"Iraq","IRQ",-9999,8867,30.687232,47.329615,0.368148261,1640.99,-9999,1,287,"upstream"
"Russian Federation","RUS",-9999,10052,66.193715,71.00799,0.362277661,1809,-9999,0.97417,271,"upstream"
"Iran","IRN",-9999,9528,27.718674,52.178672,0.351631328,1720.16,-9999,1,206,"upstream"
"Iran","IRN",-9999,9038,30.922565,48.858898,0.348927917,1677.86,-9999,1,327,"upstream"
"Iraq","IRQ",-9999,8869,30.882266,47.331976,0.34856394,1639.96,-9999,0.966165,266,"upstream"
"Mexico","MEX",-9999,4976,17.842562,-93.120162,0.3461159,1657.77,-9999,1,158,"upstream"
"Russian Federation","RUS",-9999,10051,66.19854,70.975524,0.343324429,1793.37,-9999,0.988889,270,"upstream"
"Iraq","IRQ",-9999,8755,35.629064,44.008687,0.336863834,1739.55,-9999,0.912568,183,"upstream"
"Russian Federation","RUS",-9999,10126,67.805551,72.536996,0.33203233,1831.97,-9999,0.986979,384,"upstream"
"Russian Federation","RUS",-9999,10125,67.805122,72.519375,0.329907173,1815.56,-9999,0.961877,341,"upstream"
"Iraq","IRQ",-9999,8898,31.656791,47.512482,0.329182154,1729.39,-9999,1,286,"upstream"
"Algeria","DZA",-9999,6878,31.830714,5.971845,0.325410293,1710.83,-9999,0.972376,362,"upstream"
"Iran","IRN",-9999,8959,31.434215,47.835791,0.324247915,1708.46,-9999,0.996855,318,"refinery"
"Algeria","DZA",-9999,6892,31.662686,6.057158,0.322020022,1665.22,-9999,0.995575,226,"refinery"
"Iran","IRN",-9999,9047,31.210132,48.953338,0.312010649,1669.4,-9999,0.994065,337,"upstream"
"Iraq","IRQ",-9999,8872,30.357671,47.338053,0.304308422,1637.1,-9999,1,336,"upstream"
"Venezuela","VEN",-9999,5567,8.686462,-63.154768,0.301411281,1773.26,-9999,1,136,"upstream"
"Iraq","IRQ",-9999,8813,32.488773,45.663381,0.297005395,1724.01,-9999,1,349,"upstream"
"Malaysia","MYS",-9999,13161,6.346911,115.657677,0.293090292,1834.1,-9999,1,83,"upstream"
"Venezuela","VEN",-9999,5552,9.672932,-63.483143,0.287620948,1825.34,-9999,0.993939,165,"upstream"
"Iraq","IRQ",-9999,8821,31.357626,45.96397,0.286458569,1735.19,-9999,1,321,"upstream"
"Mexico","MEX",-9999,5013,19.3968,-92.042607,0.285799887,1700.64,-9999,1,217,"upstream"
"Iraq","IRQ",-9999,8915,31.06269,47.618489,0.283505951,1636.94,-9999,0.996032,252,"upstream"
"Mexico","MEX",-9999,5001,19.566361,-92.23771,0.279874984,1682.46,-9999,0.982979,235,"upstream"
"Iraq","IRQ",-9999,8914,30.419437,47.607996,0.274991819,1722.02,-9999,1,312,"upstream"
"Iraq","IRQ",-9999,8745,35.685445,43.870389,0.273901062,1632.17,-9999,0.768212,302,"upstream"
"Iraq","IRQ",-9999,8868,30.561167,47.329617,0.272866075,1535.17,-9999,1,338,"upstream"
"Iran","IRN",-9999,9301,30.90034,49.675978,0.267021306,1713.51,-9999,0.992308,260,"upstream"
"Kazakhstan","KAZ",-9999,8474,48.23368,57.36071,0.266243158,1886.6,-9999,0.977124,306,"upstream"
"Venezuela","VEN",-9999,5448,11.738775,-70.197995,0.265895912,1563.37,-9999,0.971429,175,"refinery"
"Angola","AGO",-9999,7626,-5.676358,11.927895,0.263272047,1722.48,-9999,0.864865,111,"upstream"
"Russian Federation","RUS",-9999,11641,60.147794,109.087446,0.26142046,1747.23,-9999,0.996528,288,"upstream"
"Iran","IRN",-9999,8994,31.271992,48.116349,0.261202954,1566.38,-9999,0.996865,319,"upstream"
"Iran","IRN",-9999,8836,33.695911,46.228039,0.260194385,1716.77,-9999,0.741259,143,"upstream"
"Iraq","IRQ",-9999,8876,30.212598,47.393689,0.259400093,1606.18,-9999,1,295,"upstream"
"Russian Federation","RUS",-9999,11620,58.448612,107.595272,0.259140025,1735.51,-9999,0.989691,194,"upstream"
"Iran","IRN",-9999,8851,32.491298,47.210433,0.254310283,1737.6,-9999,0.996063,254,"upstream"
"Iran","IRN",-9999,9232,31.041679,49.391726,0.252380029,1688.09,-9999,1,341,"upstream"
"Russian Federation","RUS",-9999,11558,57.873844,105.892205,0.250241076,1854.63,-9999,0.980488,205,"gas"
"Nigeria","NGA",-9999,7434,4.017314,7.492048,0.249847746,1554.22,-9999,0.923077,91,"upstream"
"Angola","AGO",-9999,7581,-6.320956,11.279475,0.247583456,1684.1,-9999,1,156,"upstream"
"Nigeria","NGA",-9999,7440,4.30439,7.659828,0.24695765,1641.25,-9999,0.891304,92,"upstream"
"Iraq","IRQ",-9999,8758,35.72689,44.034974,0.246737209,1628.01,-9999,0.889734,263,"upstream"
"Iran","IRN",-9999,9304,29.943057,49.686295,0.242731111,1681.28,-9999,1,287,"upstream"
"Iraq","IRQ",-9999,8862,30.568158,47.314527,0.241323341,1650.1,-9999,0.98503,334,"upstream"
"Nigeria","NGA",-9999,7452,4.145989,7.972265,0.240333852,1648.05,-9999,1,92,"upstream"
"Nigeria","NGA",-9999,7228,5.359015,4.342074,0.239740921,1634.05,-9999,0.92562,121,"upstream"
"Russian Federation","RUS",-9999,10704,68.408878,83.622749,0.239630554,1752.28,-9999,0.9599,399,"upstream"
"Iraq","IRQ",-9999,8874,30.27884,47.361103,0.237004634,1605.95,-9999,1,333,"upstream"
"Russian Federation","RUS",-9999,11593,57.986567,106.816868,0.235757425,1704.69,-9999,0.99061,213,"upstream"
"Venezuela","VEN",-9999,5447,11.623515,-70.225481,0.23320753,1642.3,-9999,1,170,"refinery"
"Russian Federation","RUS",-9999,10041,60.747087,70.818012,0.232680644,1765.03,-9999,0.995763,236,"upstream"
"Iraq","IRQ",-9999,8847,30.564231,47.102996,0.229377551,1671.63,-9999,0.873626,364,"upstream"
"Iraq","IRQ",-9999,8865,30.826257,47.329587,0.229267477,1695.53,-9999,0.96587,293,"upstream"
"Nigeria","NGA",-9999,7302,5.715931,6.486049,0.22843033,1708.9,-9999,1,114,"upstream"
"Angola","AGO",-9999,7584,-6.071136,11.358067,0.224117493,1700.84,-9999,0.927632,152,"upstream"
"Russian Federation","RUS",-9999,10124,67.803755,72.500756,0.223609099,1836.87,-9999,0.986667,375,"upstream"
"Iraq","IRQ",-9999,8746,34.889583,43.865585,0.22086342,1677.9,-9999,1,289,"upstream"
"Egypt","EGY",-9999,7158,30.533767,26.083125,0.218133297,1678.44,-9999,1,262,"upstream"
"Iran","IRN",-9999,9028,31.406926,48.647403,0.217024634,1686.93,-9999,1,340,"upstream"
"Syria","SYR",-9999,8642,34.869862,37.992497,0.216095318,1661.48,-9999,0.61039,385,"upstream"
"Iraq","IRQ",-9999,8903,32.108231,47.550228,0.216016652,1658.22,-9999,1,358,"upstream"
"Iran","IRN",-9999,9036,31.306997,48.771312,0.215923016,1660.44,-9999,0.997085,343,"upstream"
"Algeria","DZA",-9999,6920,31.188097,6.787489,0.213631428,1735.21,-9999,1,369,"upstream"
"Nigeria","NGA",-9999,7432,3.575664,7.393632,0.211853516,1649.14,-9999,1,103,"upstream"
"Algeria","DZA",-9999,6876,31.589373,5.955971,0.21168415,1712.17,-9999,0.586387,382,"upstream"
"Iraq","IRQ",-9999,8853,32.256434,47.251127,0.209884811,1691.2,-9999,0.992,375,"upstream"
"Venezuela","VEN",-9999,5482,9.386998,-64.546385,0.20913308,1636.39,-9999,0.992857,140,"upstream"
"Iran","IRN",-9999,9067,32.16092,49.06557,0.209081125,1661.11,-9999,0.986348,293,"upstream"
"Iran","IRN",-9999,8831,32.982917,46.171093,0.209076135,1705.87,-9999,0.793919,296,"upstream"
"Libya","LBY",-9999,7128,27.98715,22.323324,0.209025061,1617.25,-9999,0.996855,318,"upstream"
"Iraq","IRQ",-9999,8883,30.166491,47.413996,0.208457668,1609.05,-9999,1,319,"upstream"
"Angola","AGO",-9999,7607,-7.650644,11.680754,0.208160028,1612.02,-9999,0.972028,143,"upstream"
"Iraq","IRQ",-9999,8944,30.272697,47.741251,0.207473755,1674.18,-9999,0.982301,339,"upstream"
"Iraq","IRQ",-9999,8934,30.274577,47.717254,0.206753726,1714.51,-9999,0.997175,354,"upstream"
"Turkmenistan","TKM",-9999,9633,37.767734,53.91641,0.204885995,1766.58,-9999,0.963415,328,"upstream"
"Malaysia","MYS",-9999,13054,5.447809,105.380091,0.203893863,1595.59,-9999,0.942308,104,"upstream"
"Algeria","DZA",-9999,6926,28.684438,7.1938,0.203419225,1699.62,-9999,0.986413,368,"upstream"
"Iran","IRN",-9999,9434,30.038987,50.636346,0.20306288,1707.41,-9999,1,110,"upstream"
"Iraq","IRQ",-9999,8753,35.662204,43.965752,0.202518675,1745.97,-9999,0.758475,236,"upstream"
"Saudi Arabia","SAU",-9999,9231,25.638188,49.391854,0.2013516,1633.48,-9999,1,233,"upstream"
"Iraq","IRQ",-9999,8881,32.119186,47.406962,0.200874907,1702.69,-9999,1,338,"upstream"
"Iran","IRN",-9999,9675,25.901846,54.534146,0.200862579,1721.34,-9999,1,300,"refinery"
"Iran","IRN",-9999,9318,30.720388,49.824191,0.200553198,1724.33,-9999,0.98995,199,"upstream"
"Iraq","IRQ",-9999,8841,30.352246,46.837771,0.19514843,1724.89,-9999,0.969283,293,"upstream"
"Iran","IRN",-9999,9384,29.243555,50.303536,0.194967616,1718.23,-9999,1,279,"refinery"
"Russian Federation","RUS",-9999,8326,51.846178,53.811916,0.194637101,1763.26,-9999,0.971014,207,"upstream"
"Iran","IRN",-9999,9198,31.136358,49.320267,0.191135582,1687.35,-9999,1,333,"upstream"
"Algeria","DZA",-9999,7008,28.736133,9.78928,0.189832602,1724.35,-9999,0.965347,404,"upstream"
"Libya","LBY",-9999,7087,28.909657,19.771671,0.189292507,1621.09,-9999,1,264,"upstream"
"Iran","IRN",-9999,9185,31.32113,49.281376,0.189183901,1680.24,-9999,0.996979,331,"upstream"
"Algeria","DZA",-9999,6955,31.014342,8.161939,0.188002736,1622.34,-9999,0.994382,356,"upstream"
"Iraq","IRQ",-9999,8805,34.754047,45.150522,0.187550406,1727.91,-9999,0.915423,201,"upstream"
"Russian Federation","RUS",-9999,11621,58.447308,107.611433,0.187065201,1850.33,-9999,0.987448,239,"upstream"
"Saudi Arabia","SAU",-9999,9294,28.36911,49.627988,0.185019591,1637.47,-9999,0.914191,303,"upstream"
"Iran","IRN",-9999,9381,30.348363,50.290378,0.183653502,1640.49,-9999,0.979167,240,"upstream"
"Nigeria","NGA",-9999,7464,4.289059,8.166947,0.183557224,1614.1,-9999,1,90,"upstream"
"Mexico","MEX",-9999,4995,17.895718,-92.490399,0.183262814,1569.37,-9999,0.973154,149,"upstream"
"Oman","OMN",-9999,9864,22.403887,56.98927,0.182018247,1741.22,-9999,0.965909,176,"upstream"
"Congo","COG",-9999,7586,-4.923392,11.381871,0.181641941,1664.94,-9999,0.991304,115,"upstream"
"Nigeria","NGA",-9999,7429,3.989437,7.289822,0.179101145,1628.49,-9999,1,110,"upstream"
"Oman","OMN",-9999,9778,18.32045,55.104424,0.17838728,1750.28,-9999,0.99661,295,"upstream"
"Algeria","DZA",-9999,6858,31.696014,5.809509,0.177930254,1673.35,-9999,1,363,"upstream"
"Russian Federation","RUS",-9999,11557,57.8726,105.867383,0.177121873,1599.64,-9999,0.981651,218,"upstream"
"Algeria","DZA",-9999,6906,31.816881,6.223227,0.176984207,1684.89,-9999,1,375,"upstream"
"Russian Federation","RUS",-9999,10566,62.331927,78.16601,0.176002349,1743.52,-9999,0.97551,245,"upstream"
"Iran","IRN",-9999,9559,27.517997,52.595457,0.168658816,1745.86,-9999,1,256,"refinery"
"Libya","LBY",-9999,7083,30.402797,19.610864,0.167799653,1624.81,-9999,0.976351,296,"lng"
"Venezuela","VEN",-9999,5471,10.055166,-64.858845,0.167742415,1628.78,-9999,0.987013,154,"refinery"
"Russian Federation","RUS",-9999,11610,58.419714,107.382484,0.167215822,1453.56,-9999,0.989848,197,"upstream"
"Angola","AGO",-9999,7562,-6.242689,10.731397,0.163840227,1737.43,-9999,0.827815,151,"upstream"
"Iraq","IRQ",-9999,8786,33.488564,44.344224,0.163169511,1721.42,-9999,0.905444,349,"upstream"
"Russian Federation","RUS",-9999,10491,66.207811,77.235017,0.162344692,1720.36,-9999,0.978125,320,"gas"
"Iraq","IRQ",-9999,8740,35.981159,43.769179,0.162339408,1708.6,-9999,1,239,"upstream"
"Iran","IRN",-9999,9080,32.064483,49.097266,0.162269548,1675.35,-9999,0.745455,275,"upstream"
"Algeria","DZA",-9999,6916,29.695677,6.706316,0.162198807,1694.16,-9999,0.997253,364,"upstream"
"Egypt","EGY",-9999,7178,30.768763,27.105491,0.159572888,1734.92,-9999,1,255,"upstream"
"Nigeria","NGA",-9999,7472,4.3165,8.367373,0.158603358,1729.12,-9999,1,85,"upstream"
"Libya","LBY",-9999,7054,26.579236,12.210549,0.158237033,1657.16,-9999,0.872464,345,"upstream"
"Kazakhstan","KAZ",-9999,8290,45.898663,53.284941,0.158061796,1786.18,-9999,0.970845,343,"upstream"
"Iran","IRN",-9999,9586,29.256453,53.121592,0.155461707,1765.1,-9999,0.911846,363,"upstream"
"Brunei","BRN",-9999,13148,5.210877,114.74318,0.154185732,1659.29,-9999,0.978261,46,"upstream"
"Nigeria","NGA",-9999,7229,5.708575,4.480999,0.154081529,1658.42,-9999,1,118,"upstream"
"Nigeria","NGA",-9999,7361,4.628654,6.263662,0.153934177,1676.59,-9999,0.978571,140,"upstream"
"Turkmenistan","TKM",-9999,8270,40.169559,52.7692,0.152864847,1781.78,-9999,0.909884,344,"upstream"
"Russian Federation","RUS",-9999,8126,45.000851,48.481216,0.152170648,1843.09,-9999,0.964052,306,"upstream"
"Iran","IRN",-9999,9589,25.501198,53.149607,0.152139828,1662.28,-9999,1,336,"upstream"
"Venezuela","VEN",-9999,5563,9.775499,-63.26816,0.151871835,1803.1,-9999,0.983051,177,"upstream"
"Iran","IRN",-9999,9096,31.300783,49.119409,0.151059344,1723.13,-9999,0.988473,347,"upstream"
"Nigeria","NGA",-9999,7306,5.659756,6.516747,0.150652805,1656.67,-9999,0.982759,116,"upstream"
"Nigeria","NGA",-9999,7313,5.386449,6.657321,0.150542438,1652.57,-9999,0.983607,122,"upstream"
"Libya","LBY",-9999,7139,27.648149,22.48121,0.150483438,1648.12,-9999,0.990323,310,"upstream"
"Iraq","IRQ",-9999,8761,35.724688,44.046135,0.150440876,1730.65,-9999,0.781377,247,"upstream"
"Libya","LBY",-9999,7126,28.834684,22.122806,0.150187266,1645.36,-9999,0.901695,295,"upstream"
"Kazakhstan","KAZ",-9999,8488,48.32664,57.43327,0.150117113,1781.01,-9999,0.956522,299,"upstream"
"Russian Federation","RUS",-9999,11667,61.34482,112.807326,0.149694429,1796.67,-9999,0.979827,347,"upstream"
"Iraq","IRQ",-9999,8899,32.178234,47.520372,0.149537391,1655.79,-9999,1,379,"upstream"
"Algeria","DZA",-9999,6911,32.134352,6.469342,0.146234298,1617.83,-9999,1,387,"upstream"
"Algeria","DZA",-9999,6349,35.8092,-0.254254,0.145219565,1689.37,-9999,0.984064,251,"lng"
"Iraq","IRQ",-9999,8773,35.487288,44.15426,0.144940124,1696.13,-9999,0.99705,339,"upstream"
"China","CHN",-9999,13114,20.815053,108.898551,0.14454063,1628.29,-9999,1,122,"upstream"
"Venezuela","VEN",-9999,5468,10.061304,-64.890118,0.143879894,1560.89,-9999,0.98773,163,"refinery"
"Russian Federation","RUS",-9999,10501,61.881706,77.252749,0.143860521,1901.24,-9999,0.784091,264,"upstream"
"Iran","IRN",-9999,9446,30.300961,50.733764,0.143426977,1665.58,-9999,0.98913,276,"upstream"
"Iran","IRN",-9999,8809,34.007177,45.493528,0.142387587,1815.33,-9999,0.989362,376,"upstream"
"Iran","IRN",-9999,9663,25.702486,54.30149,0.141396923,1661.92,-9999,1,350,"upstream"
"Turkmenistan","TKM",-9999,9634,37.928769,53.922142,0.140284445,1814.38,-9999,0.972892,332,"upstream"
"Syria","SYR",-9999,8637,34.608537,37.900106,0.139249751,1673.85,-9999,0.878947,380,"upstream"
"Turkmenistan","TKM",-9999,9592,39.398439,53.186739,0.139086549,1688.1,-9999,0.946176,353,"upstream"
"Cameroon","CMR",-9999,7478,4.420607,8.423738,0.13899438,1686.93,-9999,0.988095,84,"upstream"
"Nigeria","NGA",-9999,7298,5.684978,6.359498,0.138446066,1630.47,-9999,0.981481,108,"upstream"
"Malaysia","MYS",-9999,13163,6.617522,115.790144,0.138381196,1670.58,-9999,0.964706,85,"upstream"
"Brazil","BRA",-9999,6190,-24.832907,-42.723327,0.137596297,1685.14,-9999,0.76087,230,"upstream"
"Algeria","DZA",-9999,6944,28.618493,7.707994,0.137340926,1682.14,-9999,0.994737,380,"upstream"
"Russian Federation","RUS",-9999,8123,46.775541,48.12535,0.136785567,1779.14,-9999,0.954386,285,"gpp"
"United Arab Emirates","ARE",-9999,9579,25.164529,52.876257,0.13624694,1583.95,-9999,1,217,"lng"
"Mexico","MEX",-9999,5006,19.52295,-92.189113,0.135860361,1644.01,-9999,0.991632,239,"upstream"
"Algeria","DZA",-9999,6956,31.011685,8.171019,0.135703028,1679.72,-9999,0.991549,355,"upstream"
"Nigeria","NGA",-9999,7309,5.249976,6.600163,0.13428704,1687.55,-9999,1,123,"upstream"
"Iraq","IRQ",-9999,8723,36.775944,43.324706,0.134136459,1769.87,-9999,0.988764,89,"upstream"
"Russian Federation","RUS",-9999,11573,58.035119,106.546236,0.133683836,1823.96,-9999,0.964169,307,"upstream"
"Russian Federation","RUS",-9999,11527,60.433435,96.243166,0.133635403,1882.11,-9999,0.922794,272,"upstream"
"Mexico","MEX",-9999,4971,18.440568,-93.164914,0.133488345,1712.51,-9999,0.994475,181,"refinery"
"Iran","IRN",-9999,9273,30.70963,49.540199,0.133458111,1727.61,-9999,0.997076,342,"upstream"
"Iraq","IRQ",-9999,8983,30.992182,48.022473,0.133141979,1759.47,-9999,0.997283,368,"upstream"
"Mexico","MEX",-9999,4968,17.896232,-93.184869,0.132684072,1578.54,-9999,0.980892,157,"upstream"
"Qatar","QAT",-9999,9554,25.594259,52.541316,0.132389368,1655.38,-9999,1,339,"upstream"
"Venezuela","VEN",-9999,5493,8.526892,-64.071913,0.132181255,1758.4,-9999,0.993007,143,"upstream"
"Iran","IRN",-9999,9341,30.354374,49.922466,0.132091729,1806.43,-9999,0.993528,309,"upstream"
"Angola","AGO",-9999,7673,-7.066495,12.41068,0.131944083,1675.52,-9999,1,128,"upstream"
"Kazakhstan","KAZ",-9999,8487,48.385261,57.424537,0.130544826,1745.48,-9999,0.943333,300,"upstream"
"Nigeria","NGA",-9999,7456,4.552314,8.010538,0.130437981,1759.7,-9999,0.950413,121,"upstream"
"Congo","COG",-9999,7600,-5.272661,11.565468,0.1301785,1591.97,-9999,0.991935,124,"upstream"
"Algeria","DZA",-9999,6988,27.763798,9.192867,0.12965132,1646.55,-9999,0.997375,381,"upstream"
"Iran","IRN",-9999,9016,32.731648,48.291743,0.129293801,1687.54,-9999,0.912698,126,"upstream"
"Iran","IRN",-9999,9364,30.296186,50.089448,0.129126782,1702.3,-9999,1,305,"upstream"
"Malaysia","MYS",-9999,13477,4.337645,111.969428,0.129112106,1601.06,-9999,0.985915,71,"upstream"
"Russian Federation","RUS",-9999,10496,65.906063,77.235838,0.128947435,1705.02,-9999,0.922807,285,"gas"
"Russian Federation","RUS",-9999,10781,57.464801,78.430445,0.128768089,1862.48,-9999,0.946429,280,"upstream"
"United Arab Emirates","ARE",-9999,9666,24.063031,54.318861,0.128486593,1661.82,-9999,0.889222,334,"upstream"
"Russian Federation","RUS",-9999,10604,65.790537,79.040617,0.128459589,1650.72,-9999,0.966555,299,"gas"
"Mexico","MEX",-9999,5007,19.29415,-92.17126,0.128227113,1659.3,-9999,0.957547,212,"upstream"
"Libya","LBY",-9999,7059,33.921023,12.678463,0.128139641,1704.4,-9999,1,358,"upstream"
"Angola","AGO",-9999,7601,-7.461451,11.568262,0.128131716,1672.44,-9999,0.415493,142,"upstream"
"Russian Federation","RUS",-9999,8128,44.914078,48.959656,0.128090034,1848.7,-9999,0.967949,312,"upstream"
"Mexico","MEX",-9999,5011,19.426066,-92.078101,0.127957065,1681.19,-9999,1,232,"upstream"
"Algeria","DZA",-9999,6836,32.947196,3.228276,0.127930941,1646.64,-9999,1,344,"upstream"
"Venezuela","VEN",-9999,5560,9.854297,-63.338831,0.127215608,1756.51,-9999,0.908571,175,"upstream"
"Libya","LBY",-9999,7142,27.643961,22.501693,0.126749483,1634.54,-9999,0.992593,270,"upstream"
"Nigeria","NGA",-9999,7349,4.554563,4.61581,0.125596203,1652.44,-9999,0.908333,120,"upstream"
"Ghana","GHA",-9999,6373,4.588826,-3.140374,0.124794867,1701.01,-9999,0.945205,146,"upstream"
"Iraq","IRQ",-9999,8873,30.314409,47.348647,0.124445859,1641.46,-9999,1,363,"upstream"
"Iran","IRN",-9999,9558,27.544607,52.581712,0.124127966,1720.84,-9999,1,229,"upstream"
"Russian Federation","RUS",-9999,10660,67.819263,80.087528,0.123986191,1785.6,-9999,0.810811,407,"gas"
"Mexico","MEX",-9999,5009,19.517447,-92.15641,0.123963003,1716.95,-9999,0.991228,228,"upstream"
"Russian Federation","RUS",-9999,10643,68.522302,79.9585,0.123795984,1860.63,-9999,0.951456,412,"upstream"
"Venezuela","VEN",-9999,5565,9.976963,-63.181468,0.123602548,1674.7,-9999,0.93956,182,"upstream"
"Russian Federation","RUS",-9999,11612,58.420122,107.441371,0.12340236,1718.09,-9999,0.978378,185,"upstream"
"Iran","IRN",-9999,8886,32.35122,47.428203,0.123321933,1696.05,-9999,0.992,375,"upstream"
"Nigeria","NGA",-9999,7359,4.33795,5.925732,0.123254715,1544.52,-9999,0.835821,134,"upstream"
"Libya","LBY",-9999,7110,28.870703,21.221323,0.123241506,1723.88,-9999,1,382,"upstream"
"Iraq","IRQ",-9999,8984,30.929103,48.021186,0.123075661,1722.83,-9999,0.997238,362,"upstream"
"Iran","IRN",-9999,9340,30.573149,49.918206,0.123041612,1595.47,-9999,0.74026,308,"upstream"
"Iran","IRN",-9999,9432,30.395375,50.621348,0.123034274,1695.74,-9999,0.984,125,"upstream"
"Nigeria","NGA",-9999,7419,4.423422,7.154705,0.122876354,1586.1,-9999,0.885246,122,"lng"
"Democratic Republic of the Congo","COD",-9999,7649,-5.953641,12.166865,0.122814126,1678.74,-9999,0.979021,143,"upstream"
"Russian Federation","RUS",-9999,11618,58.426631,107.582942,0.122780664,1518.95,-9999,1,176,"upstream"
"Iran","IRN",-9999,9386,29.215339,50.313333,0.12274955,1688.57,-9999,1,262,"refinery"
"Egypt","EGY",-9999,7200,29.655105,28.357955,0.122468641,1617.32,-9999,0.994269,349,"upstream"
"Turkmenistan","TKM",-9999,9657,38.853117,54.236497,0.122366786,1748.5,-9999,0.965087,401,"upstream"
"Algeria","DZA",-9999,6953,30.662438,8.102183,0.122286066,1620.49,-9999,0.980769,364,"upstream"
"Venezuela","VEN",-9999,5473,8.404051,-64.791999,0.122069147,1728.08,-9999,1,125,"upstream"
"Malaysia","MYS",-9999,13474,4.226959,111.908724,0.121622981,1643.13,-9999,0.985915,71,"upstream"
"Nigeria","NGA",-9999,7278,6.013361,5.865319,0.120116879,1679.43,-9999,0.983193,119,"upstream"
"Russian Federation","RUS",-9999,8373,51.875138,54.759607,0.119941642,1760.17,-9999,0.961749,183,"gpp"
"Iran","IRN",-9999,9581,27.482641,52.969815,0.119898786,1717.22,-9999,1,333,"upstream"
"Russian Federation","RUS",-9999,7886,68.613813,57.974233,0.119776678,1883.59,-9999,0.878307,378,"upstream"
"Angola","AGO",-9999,7667,-7.119543,12.365484,0.119651047,1673.47,-9999,0.937984,129,"upstream"
"United Arab Emirates","ARE",-9999,9671,25.59975,54.425473,0.119235995,1575.64,-9999,0.985915,355,"upstream"
"Algeria","DZA",-9999,6891,31.79881,6.057731,0.119169364,1701.1,-9999,0.997333,375,"refinery"
"Iraq","IRQ",-9999,8748,34.874989,43.893745,0.119142946,1730.28,-9999,0.996633,297,"upstream"
"Algeria","DZA",-9999,6894,31.633135,6.062302,0.119028763,1702.95,-9999,0.997354,378,"upstream"
